Date,Time,Lon,Lat,Temp (degrees),PMC 1.0 (ug/m3),PMC 2.5 (ug/m3),PMC 10.0 (ug/m3),Turbidity LDR voltage
20-08-07,08:03:21,-5.115903333333334,50.10369166666667,16.625,7,8,8,1.6209960937499999
20-08-07,08:03:22,-5.115903333333334,50.10369166666667,16.625,7,9,9,1.6209960937499999
20-08-07,08:03:23,-5.115903333333334,50.10369166666667,16.625,7,10,10,1.6209960937499999
20-08-07,08:03:24,-5.115906666666667,50.10369166666667,16.625,7,10,10,1.6209960937499999
20-08-07,08:03:25,-5.1159083333333335,50.10369333333333,16.625,7,10,10,1.65966796875
20-08-07,08:03:26,-5.115911666666666,50.103695,16.625,7,10,10,1.6371093749999999
20-08-07,08:03:27,-5.115911666666666,50.103695,16.625,7,10,10,1.65
20-08-07,08:03:28,-5.115911666666666,50.103695,16.625,7,10,10,1.662890625
20-08-07,08:03:33,-5.115911666666666,50.103695,16.625,7,10,10,1.6725585937499998
20-08-07,08:03:34,-5.115911666666666,50.103695,16.625,7,10,10,1.66611328125
20-08-07,08:03:35,-5.115911666666666,50.103695,16.625,7,10,10,1.66611328125
20-08-07,08:03:36,-5.115911666666666,50.103695,16.625,7,10,10,1.66611328125
20-08-07,08:03:37,-5.1159099999999995,50.103695,16.625,3,5,5,1.66611328125
20-08-07,08:03:38,-5.1159083333333335,50.103695,16.625,3,5,5,1.66611328125
20-08-07,08:03:39,-5.115905000000001,50.10369666666666,16.625,2,4,4,1.66611328125
20-08-07,08:03:40,-5.115905000000001,50.10369666666666,16.625,4,7,7,1.66611328125
20-08-07,08:03:41,-5.115906666666667,50.10369666666666,16.625,4,7,7,1.66611328125
20-08-07,08:03:42,-5.115905000000001,50.10369833333333,16.625,5,7,7,1.66611328125
20-08-07,08:03:43,-5.115905000000001,50.10369833333333,16.625,5,8,8,1.66611328125
20-08-07,08:03:44,-5.115905000000001,50.10369833333333,16.625,5,8,8,1.66611328125
20-08-07,08:03:45,-5.115905000000001,50.10369833333333,16.625,5,8,8,1.6306640625
20-08-07,08:03:46,-5.115906666666667,50.10369833333333,16.625,5,8,8,1.585546875
20-08-07,08:03:47,-5.1159083333333335,50.1037,16.625,5,8,8,1.5662109375
20-08-07,08:03:48,-5.115906666666667,50.10369833333333,16.625,5,8,8,1.5533203125
20-08-07,08:03:49,-5.115905000000001,50.10369833333333,16.625,5,8,8,1.55009765625
20-08-07,08:03:50,-5.115905000000001,50.10369666666666,16.5625,5,8,8,1.5565429687499999
20-08-07,08:03:51,-5.115905000000001,50.103695,16.5625,5,8,8,1.546875
20-08-07,08:03:52,-5.115905000000001,50.103695,16.5625,5,8,8,1.5275390624999998
20-08-07,08:03:53,-5.115905000000001,50.10369333333333,16.5625,5,8,8,1.5243164062499999
20-08-07,08:03:54,-5.115905000000001,50.10369,16.5625,5,8,8,1.55009765625
20-08-07,08:03:55,-5.115905000000001,50.10368666666667,16.5,5,8,8,1.55009765625
20-08-07,08:03:56,-5.115905000000001,50.10368166666667,16.5,5,8,8,1.55009765625
20-08-07,08:03:57,-5.115905000000001,50.10367833333334,16.5,7,10,10,1.55009765625
20-08-07,08:03:58,-5.115905000000001,50.103675,16.4375,6,10,10,1.55009765625
20-08-07,08:03:59,-5.115903333333334,50.10367,16.4375,6,9,9,1.55009765625
20-08-07,08:04:00,-5.115903333333334,50.103665,16.4375,7,11,11,1.55009765625
20-08-07,08:04:01,-5.115903333333334,50.10366,16.4375,8,12,14,1.55009765625
20-08-07,08:04:02,-5.115905000000001,50.10365333333333,16.4375,8,13,15,1.55009765625
20-08-07,08:04:03,-5.115905000000001,50.10364833333333,16.4375,8,13,15,1.55009765625
20-08-07,08:04:04,-5.115905000000001,50.10364333333333,16.4375,9,13,15,1.55009765625
20-08-07,08:04:05,-5.115905000000001,50.103640000000006,16.4375,9,13,15,1.5758789062499998
20-08-07,08:04:06,-5.115905000000001,50.10363666666667,16.4375,9,13,15,1.56943359375
20-08-07,08:04:07,-5.115905000000001,50.10363333333334,16.4375,9,13,15,1.5662109375
20-08-07,08:04:08,-5.115903333333334,50.103629999999995,16.375,9,13,15,1.5565429687499999
20-08-07,08:04:09,-5.1159,50.10362833333333,16.4375,9,13,15,1.5597656249999998
20-08-07,08:04:10,-5.115898333333333,50.10362333333333,16.4375,9,13,15,1.56298828125
20-08-07,08:04:11,-5.115896666666667,50.10362,16.375,9,13,15,1.5726562499999999
20-08-07,08:04:12,-5.115893333333333,50.10361666666667,16.375,9,13,15,1.5726562499999999
20-08-07,08:04:13,-5.115891666666666,50.10361333333334,16.375,9,13,15,1.58232421875
20-08-07,08:04:14,-5.11589,50.103609999999996,16.375,9,13,15,1.58232421875
20-08-07,08:04:17,-5.115883333333334,50.10360166666667,16.375,10,13,13,1.58232421875
20-08-07,08:04:19,-5.115880000000001,50.10359666666667,16.375,9,12,12,1.58232421875
20-08-07,08:04:20,-5.115878333333334,50.103595,16.375,8,11,11,1.58232421875
20-08-07,08:04:21,-5.115878333333334,50.10359333333334,16.375,8,12,12,1.58232421875
20-08-07,08:04:22,-5.115876666666667,50.10359166666667,16.375,8,12,12,1.58232421875
20-08-07,08:04:23,-5.115875,50.103590000000004,16.375,8,12,12,1.58232421875
20-08-07,08:04:24,-5.115871666666667,50.10358833333334,16.375,8,12,12,1.58232421875
20-08-07,08:04:25,-5.11587,50.10358666666666,16.375,8,12,12,1.5791015625
20-08-07,08:04:26,-5.115868333333333,50.103584999999995,16.375,8,12,12,1.5726562499999999
20-08-07,08:04:27,-5.115866666666666,50.103584999999995,16.375,8,12,12,1.5791015625
20-08-07,08:04:28,-5.115865,50.10358333333333,16.375,8,12,12,1.5726562499999999
20-08-07,08:04:29,-5.115863333333333,50.10358333333333,16.375,8,12,12,1.56943359375
20-08-07,08:04:30,-5.11586,50.10358333333333,16.375,8,12,12,1.5597656249999998
20-08-07,08:04:31,-5.115856666666667,50.10358333333333,16.375,8,12,12,1.533984375
20-08-07,08:04:32,-5.115853333333333,50.10358333333333,16.375,8,12,12,1.53720703125
20-08-07,08:04:33,-5.115848333333333,50.103584999999995,16.375,8,12,12,1.5404296874999999
20-08-07,08:04:34,-5.115843333333333,50.103584999999995,16.375,8,12,12,1.5436523437499998
20-08-07,08:04:35,-5.1158383333333335,50.10358333333333,16.375,8,12,12,1.5436523437499998
20-08-07,08:04:36,-5.115833333333334,50.10358,16.375,8,12,12,1.5436523437499998
20-08-07,08:04:37,-5.115826666666667,50.10357833333333,16.375,6,6,6,1.5436523437499998
20-08-07,08:04:38,-5.115819999999999,50.103575,16.375,6,7,7,1.5436523437499998
20-08-07,08:04:40,-5.115803333333333,50.10356833333334,16.375,7,8,8,1.5436523437499998
20-08-07,08:04:41,-5.115793333333333,50.103565,16.375,7,10,10,1.5436523437499998
20-08-07,08:04:42,-5.115781666666667,50.10356166666666,16.375,8,11,11,1.5436523437499998
20-08-07,08:04:43,-5.115771666666666,50.10355833333333,16.375,7,10,10,1.5436523437499998
20-08-07,08:04:44,-5.11576,50.10355666666667,16.375,7,10,10,1.5436523437499998
20-08-07,08:04:45,-5.115751666666666,50.10355666666667,16.375,7,10,10,1.533984375
20-08-07,08:04:46,-5.1157433333333335,50.103555,16.375,7,10,10,1.53720703125
20-08-07,08:04:47,-5.115736666666667,50.103555,16.375,7,10,10,1.5275390624999998
20-08-07,08:04:48,-5.11573,50.103555,16.375,7,10,10,1.546875
20-08-07,08:04:49,-5.115725,50.10355333333333,16.4375,7,10,10,1.5436523437499998
20-08-07,08:04:50,-5.11572,50.10355333333333,16.4375,7,10,10,1.546875
20-08-07,08:04:51,-5.115715,50.10355333333333,16.4375,7,10,10,1.53720703125
20-08-07,08:04:52,-5.11571,50.10355333333333,16.4375,7,10,10,1.5436523437499998
20-08-07,08:04:53,-5.115706666666667,50.10355166666667,16.4375,7,10,10,1.5436523437499998
20-08-07,08:04:54,-5.115703333333333,50.10355166666667,16.4375,7,10,10,1.546875
20-08-07,08:04:55,-5.1157,50.10355166666667,16.375,7,10,10,1.546875
20-08-07,08:04:56,-5.115696666666667,50.10355166666667,16.4375,5,5,5,1.546875
20-08-07,08:04:57,-5.115693333333334,50.10355,16.375,5,5,5,1.546875
20-08-07,08:04:58,-5.11569,50.10355,16.375,5,6,6,1.546875
20-08-07,08:04:59,-5.115686666666667,50.10355,16.375,4,7,7,1.546875
20-08-07,08:05:00,-5.115681666666666,50.10355,16.375,4,7,7,1.546875
20-08-07,08:05:01,-5.115675,50.10355,16.375,6,9,9,1.546875
20-08-07,08:05:02,-5.115666666666667,50.10355,16.4375,6,10,10,1.546875
20-08-07,08:05:03,-5.115656666666666,50.10355,16.4375,6,10,10,1.546875
20-08-07,08:05:05,-5.115636666666667,50.10355166666667,16.375,6,10,10,1.585546875
20-08-07,08:05:06,-5.1156266666666665,50.10355333333333,16.375,6,10,10,1.5275390624999998
20-08-07,08:05:07,-5.115618333333333,50.10355333333333,16.4375,6,10,10,1.533984375
20-08-07,08:05:08,-5.115606666666666,50.103555,16.4375,6,10,10,1.5662109375
20-08-07,08:05:09,-5.115596666666667,50.10355666666667,16.4375,6,10,10,1.5758789062499998
20-08-07,08:05:10,-5.115586666666666,50.103559999999995,16.4375,6,10,10,1.53720703125
20-08-07,08:05:11,-5.115575,50.10356166666666,16.4375,6,10,10,1.5436523437499998
20-08-07,08:05:12,-5.115565,50.103563333333334,16.4375,6,10,10,1.56298828125
20-08-07,08:05:13,-5.1155550000000005,50.103565,16.4375,6,10,10,1.5791015625
20-08-07,08:05:14,-5.115545,50.10356666666666,16.4375,6,10,10,1.6081054687499998
20-08-07,08:05:15,-5.1155349999999995,50.10356833333334,16.375,6,10,10,1.6081054687499998
20-08-07,08:05:16,-5.115523333333333,50.10357,16.4375,6,10,10,1.6081054687499998
20-08-07,08:05:17,-5.115513333333333,50.10357166666667,16.4375,10,10,10,1.6081054687499998
20-08-07,08:05:18,-5.115503333333334,50.10357333333334,16.4375,9,11,11,1.6081054687499998
20-08-07,08:05:19,-5.115493333333333,50.103575,16.4375,9,13,13,1.6081054687499998
20-08-07,08:05:20,-5.115485,50.103575,16.375,8,13,13,1.6081054687499998
20-08-07,08:05:21,-5.115476666666667,50.10357666666667,16.4375,9,12,12,1.6081054687499998
20-08-07,08:05:22,-5.115466666666666,50.10357666666667,16.4375,9,13,15,1.6081054687499998
20-08-07,08:05:23,-5.115458333333334,50.10357833333333,16.4375,9,13,15,1.6081054687499998
20-08-07,08:05:24,-5.115448333333333,50.10357833333333,16.4375,8,13,15,1.6081054687499998
20-08-07,08:05:25,-5.115436666666667,50.10357833333333,16.375,8,13,15,1.5533203125
20-08-07,08:05:26,-5.115426666666667,50.10357666666667,16.375,8,13,15,1.5114257812499998
20-08-07,08:05:27,-5.115418333333333,50.10357666666667,16.375,8,13,15,1.5533203125
20-08-07,08:05:28,-5.115408333333333,50.10357666666667,16.375,8,13,15,1.5533203125
20-08-07,08:05:29,-5.115398333333333,50.103575,16.375,8,13,15,1.5404296874999999
20-08-07,08:05:30,-5.115388333333334,50.103575,16.375,8,13,15,1.53720703125
20-08-07,08:05:31,-5.11538,50.10357333333334,16.375,8,13,15,1.53076171875
20-08-07,08:05:32,-5.1153699999999995,50.10357166666667,16.375,8,13,15,1.53076171875
20-08-07,08:05:33,-5.11536,50.10357166666667,16.375,8,13,15,1.51787109375
20-08-07,08:05:34,-5.115353333333333,50.10357,16.375,8,13,15,1.53720703125
20-08-07,08:05:35,-5.1153466666666665,50.10357,16.375,8,13,15,1.53720703125
20-08-07,08:05:36,-5.11534,50.10357,16.375,4,4,4,1.53720703125
20-08-07,08:05:37,-5.115335,50.10356833333334,16.375,5,7,7,1.53720703125
20-08-07,08:05:38,-5.115328333333333,50.10356833333334,16.375,5,7,7,1.53720703125
20-08-07,08:05:39,-5.115323333333333,50.10356833333334,16.375,5,7,7,1.53720703125
20-08-07,08:05:40,-5.115318333333334,50.10356833333334,16.375,5,7,7,1.53720703125
20-08-07,08:05:41,-5.115313333333333,50.10356666666666,16.375,6,7,7,1.53720703125
20-08-07,08:05:42,-5.115308333333333,50.10356666666666,16.375,6,8,8,1.53720703125
20-08-07,08:05:43,-5.115303333333333,50.10356666666666,16.375,6,10,10,1.53720703125
20-08-07,08:05:44,-5.1153,50.10356666666666,16.375,6,10,10,1.53720703125
20-08-07,08:05:47,-5.115288333333333,50.10356666666666,16.375,6,10,10,1.533984375
20-08-07,08:05:48,-5.115286666666667,50.10356666666666,16.375,6,10,10,1.5146484375
20-08-07,08:05:49,-5.115285,50.10356666666666,16.375,6,10,10,1.53076171875
20-08-07,08:05:50,-5.115283333333333,50.10356833333334,16.375,6,10,10,1.5404296874999999
20-08-07,08:05:52,-5.11528,50.10356833333334,16.375,6,10,10,1.53720703125
20-08-07,08:05:53,-5.1152766666666665,50.10356833333334,16.375,6,10,10,1.5404296874999999
20-08-07,08:05:54,-5.115275,50.10356833333334,16.375,6,10,10,1.5436523437499998
20-08-07,08:05:55,-5.115273333333334,50.10356666666666,16.375,6,10,10,1.5436523437499998
20-08-07,08:05:56,-5.115271666666667,50.10356666666666,16.375,6,10,10,1.5436523437499998
20-08-07,08:05:57,-5.115271666666667,50.10356666666666,16.375,4,7,7,1.5436523437499998
20-08-07,08:05:58,-5.115271666666667,50.10356666666666,16.375,4,7,7,1.5436523437499998
20-08-07,08:05:59,-5.11527,50.10356666666666,16.375,6,8,8,1.5436523437499998
20-08-07,08:06:00,-5.115268333333334,50.10356666666666,16.375,6,9,9,1.5436523437499998
20-08-07,08:06:01,-5.115266666666667,50.10356666666666,16.375,7,10,10,1.5436523437499998
20-08-07,08:06:02,-5.115266666666667,50.10356666666666,16.375,7,10,10,1.5436523437499998
20-08-07,08:06:03,-5.115266666666667,50.10356666666666,16.375,6,9,9,1.5436523437499998
20-08-07,08:06:04,-5.115263333333333,50.10356666666666,16.375,6,8,8,1.5436523437499998
20-08-07,08:06:05,-5.115261666666667,50.10356666666666,16.375,6,8,8,1.53076171875
20-08-07,08:06:06,-5.115261666666667,50.10356833333334,16.375,6,8,8,1.5243164062499999
20-08-07,08:06:07,-5.11526,50.10356833333334,16.375,6,8,8,1.533984375
20-08-07,08:06:08,-5.11526,50.10356833333334,16.375,6,8,8,1.5436523437499998
20-08-07,08:06:09,-5.11526,50.10356833333334,16.375,6,8,8,1.53076171875
20-08-07,08:06:10,-5.11526,50.10356833333334,16.375,6,8,8,1.5275390624999998
20-08-07,08:06:11,-5.11526,50.10356833333334,16.375,6,8,8,1.5404296874999999
20-08-07,08:06:12,-5.115258333333333,50.10356833333334,16.375,6,8,8,1.533984375
20-08-07,08:06:13,-5.115255,50.10357,16.375,6,8,8,1.5082031249999999
20-08-07,08:06:14,-5.11525,50.10357166666667,16.3125,6,8,8,1.5243164062499999
20-08-07,08:06:15,-5.115241666666667,50.10357166666667,16.375,6,8,8,1.5243164062499999
20-08-07,08:06:16,-5.115233333333333,50.10357166666667,16.375,4,6,6,1.5243164062499999
20-08-07,08:06:17,-5.115223333333334,50.10357,16.375,4,6,6,1.5243164062499999
20-08-07,08:06:18,-5.115215,50.10356833333334,16.375,6,9,9,1.5243164062499999
20-08-07,08:06:19,-5.1152066666666665,50.10356666666666,16.375,6,8,8,1.5243164062499999
20-08-07,08:06:20,-5.115198333333334,50.103565,16.3125,6,8,8,1.5243164062499999
20-08-07,08:06:21,-5.11519,50.10356166666666,16.3125,5,7,7,1.5243164062499999
20-08-07,08:06:22,-5.1151816666666665,50.10355833333333,16.375,5,7,7,1.5243164062499999
20-08-07,08:06:24,-5.11517,50.103555,16.3125,6,8,8,1.5243164062499999
20-08-07,08:06:25,-5.115163333333333,50.10355333333333,16.3125,6,8,8,1.5082031249999999
20-08-07,08:06:26,-5.1151583333333335,50.10355,16.3125,6,8,8,1.52109375
20-08-07,08:06:27,-5.115153333333334,50.10355,16.3125,6,8,8,1.5243164062499999
20-08-07,08:06:28,-5.115148333333333,50.10354833333334,16.3125,6,8,8,1.533984375
20-08-07,08:06:29,-5.115143333333333,50.10354666666667,16.3125,6,8,8,1.53076171875
20-08-07,08:06:30,-5.11514,50.10354666666667,16.3125,6,8,8,1.5243164062499999
20-08-07,08:06:34,-5.115125,50.10354333333333,16.3125,6,8,8,1.53076171875
20-08-07,08:06:35,-5.115121666666667,50.10354333333333,16.3125,6,8,8,1.53076171875
20-08-07,08:06:36,-5.115118333333333,50.10354166666666,16.3125,7,8,8,1.53076171875
20-08-07,08:06:37,-5.115116666666666,50.10354166666666,16.3125,6,7,15,1.53076171875
20-08-07,08:06:38,-5.115113333333333,50.10354166666666,16.3125,5,7,12,1.53076171875
20-08-07,08:06:40,-5.115108333333334,50.10354166666666,16.3125,5,6,9,1.53076171875
20-08-07,08:06:42,-5.115108333333334,50.10354166666666,16.3125,5,7,9,1.53076171875
20-08-07,08:06:43,-5.115108333333334,50.10354166666666,16.3125,5,7,9,1.53076171875
20-08-07,08:06:44,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.53076171875
20-08-07,08:06:45,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.53720703125
20-08-07,08:06:46,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.5404296874999999
20-08-07,08:06:47,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.53076171875
20-08-07,08:06:48,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.5114257812499998
20-08-07,08:06:49,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.49853515625
20-08-07,08:06:50,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.53720703125
20-08-07,08:06:51,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.5146484375
20-08-07,08:06:52,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.5275390624999998
20-08-07,08:06:53,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.533984375
20-08-07,08:06:54,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.533984375
20-08-07,08:06:55,-5.115108333333334,50.10354166666666,16.3125,5,7,8,1.533984375
20-08-07,08:06:57,-5.115108333333334,50.10354166666666,16.3125,6,16,16,1.533984375
20-08-07,08:06:58,-5.115108333333334,50.10354166666666,16.3125,6,13,13,1.533984375
20-08-07,08:06:59,-5.115108333333334,50.10354166666666,16.3125,6,12,12,1.533984375
20-08-07,08:07:00,-5.115108333333334,50.10354166666666,16.3125,6,11,11,1.533984375
20-08-07,08:07:01,-5.115108333333334,50.10354166666666,16.3125,6,10,10,1.533984375
20-08-07,08:07:02,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.533984375
20-08-07,08:07:03,-5.115108333333334,50.10354166666666,16.3125,6,10,10,1.533984375
20-08-07,08:07:04,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.533984375
20-08-07,08:07:05,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.5243164062499999
20-08-07,08:07:06,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.5404296874999999
20-08-07,08:07:07,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.5275390624999998
20-08-07,08:07:08,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.5275390624999998
20-08-07,08:07:09,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.5404296874999999
20-08-07,08:07:10,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.5275390624999998
20-08-07,08:07:11,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.5404296874999999
20-08-07,08:07:12,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.53076171875
20-08-07,08:07:13,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.53720703125
20-08-07,08:07:14,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.533984375
20-08-07,08:07:15,-5.115108333333334,50.10354166666666,16.3125,6,9,9,1.533984375
20-08-07,08:07:16,-5.115108333333334,50.10354166666666,16.3125,4,4,4,1.533984375
20-08-07,08:07:17,-5.115108333333334,50.10354166666666,16.3125,5,5,5,1.533984375
20-08-07,08:07:18,-5.115108333333334,50.10354166666666,16.3125,5,5,5,1.533984375
20-08-07,08:07:21,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.533984375
20-08-07,08:07:22,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.533984375
20-08-07,08:07:23,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.533984375
20-08-07,08:07:24,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.53720703125
20-08-07,08:07:25,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.53720703125
20-08-07,08:07:26,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.53076171875
20-08-07,08:07:27,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.53720703125
20-08-07,08:07:29,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.5275390624999998
20-08-07,08:07:30,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.52109375
20-08-07,08:07:31,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.5275390624999998
20-08-07,08:07:32,-5.115106666666667,50.10354166666666,16.3125,4,5,5,1.533984375
