Date,Time,Lon,Lat,Temp (degrees),PMC 1.0 (ug/m3),PMC 2.5 (ug/m3),PMC 10.0 (ug/m3),Turbidity LDR voltage
20-07-29,11:31:51,-5.052438333333333,50.16328833333333,15.875,0,1,1,1.85947265625
20-07-29,11:31:52,-5.052445,50.163284999999995,15.8125,0,1,1,1.85947265625
20-07-29,11:31:53,-5.052451666666666,50.16328,15.875,0,1,1,1.8659179687499998
20-07-29,11:31:54,-5.052458333333333,50.163275,15.875,0,1,1,1.8336914062499998
20-07-29,11:31:55,-5.052465,50.163270000000004,15.875,0,1,1,1.8336914062499998
20-07-29,11:31:57,-5.052476666666666,50.16326,15.875,0,1,1,1.8336914062499998
20-07-29,11:31:58,-5.052481666666667,50.16325333333333,15.875,0,1,1,1.8336914062499998
20-07-29,11:31:59,-5.05249,50.16325,15.875,0,1,1,1.8336914062499998
20-07-29,11:32:00,-5.052496666666666,50.163245,15.875,0,0,10,1.8336914062499998
20-07-29,11:32:03,-5.0525166666666665,50.16323166666667,15.875,0,0,4,1.8336914062499998
20-07-29,11:32:04,-5.052523333333333,50.16322666666667,15.875,0,0,3,1.8336914062499998
20-07-29,11:32:05,-5.052528333333333,50.16322,15.9375,0,0,4,1.8336914062499998
20-07-29,11:32:06,-5.052535,50.163215,15.9375,0,0,3,1.8336914062499998
20-07-29,11:32:07,-5.0525400000000005,50.16320833333333,15.9375,0,0,3,1.8336914062499998
20-07-29,11:32:08,-5.052546666666666,50.16320333333334,15.875,0,0,3,1.8336914062499998
20-07-29,11:32:09,-5.05255,50.16319666666666,15.9375,0,0,3,1.8336914062499998
20-07-29,11:32:10,-5.052556666666667,50.16319166666667,15.9375,0,0,3,1.8304687499999999
20-07-29,11:32:11,-5.0525633333333335,50.16318666666667,15.9375,0,0,3,1.869140625
20-07-29,11:32:12,-5.052568333333333,50.16318166666667,15.9375,0,0,3,1.8336914062499998
20-07-29,11:32:13,-5.052575,50.16317833333334,15.9375,0,0,3,1.8336914062499998
20-07-29,11:32:14,-5.052581666666667,50.16317333333333,15.9375,0,0,3,1.8626953124999999
20-07-29,11:32:15,-5.0525883333333335,50.16317,15.9375,0,0,3,1.82724609375
20-07-29,11:32:16,-5.052591666666666,50.163165,15.9375,0,0,3,1.8659179687499998
20-07-29,11:32:17,-5.052594999999999,50.16316,15.9375,0,0,3,1.85947265625
20-07-29,11:32:18,-5.0526,50.16315666666666,15.9375,0,0,3,1.85947265625
20-07-29,11:32:19,-5.052605000000001,50.16315166666666,15.9375,0,0,0,1.85947265625
20-07-29,11:32:20,-5.05261,50.16314833333333,15.9375,0,0,0,1.85947265625
20-07-29,11:32:21,-5.052616666666666,50.163145,15.9375,0,0,0,1.85947265625
20-07-29,11:32:22,-5.052625,50.163140000000006,15.9375,0,0,0,1.85947265625
20-07-29,11:32:23,-5.052631666666667,50.16313666666667,15.9375,0,0,0,1.85947265625
20-07-29,11:32:24,-5.052638333333333,50.16313166666666,15.9375,0,0,0,1.85947265625
20-07-29,11:32:25,-5.052645,50.16312666666666,15.9375,0,0,0,1.85947265625
20-07-29,11:32:26,-5.052651666666667,50.16312166666667,15.9375,0,1,1,1.85947265625
20-07-29,11:32:27,-5.0526583333333335,50.16311666666667,15.9375,0,1,1,1.85947265625
20-07-29,11:32:28,-5.052665,50.16311166666666,15.875,0,1,1,1.87236328125
20-07-29,11:32:29,-5.052671666666667,50.16310666666666,15.875,0,1,1,1.8304687499999999
20-07-29,11:32:30,-5.052678333333334,50.16310166666667,15.875,0,1,1,1.869140625
20-07-29,11:32:31,-5.052684999999999,50.163095,15.875,0,1,1,1.869140625
20-07-29,11:32:32,-5.052691666666667,50.163090000000004,15.875,0,1,1,1.8659179687499998
20-07-29,11:32:33,-5.052698333333334,50.163084999999995,15.875,0,1,1,1.8336914062499998
20-07-29,11:32:34,-5.0527050000000004,50.16308,15.875,0,1,1,1.8369140625
20-07-29,11:32:35,-5.05271,50.16307333333334,15.875,0,1,1,1.84013671875
20-07-29,11:32:36,-5.052716666666667,50.16306833333334,15.9375,0,1,1,1.8304687499999999
20-07-29,11:32:37,-5.052721666666667,50.163063333333334,15.9375,0,1,1,1.8304687499999999
20-07-29,11:32:38,-5.052726666666667,50.16305833333333,15.9375,0,1,1,1.8304687499999999
20-07-29,11:32:39,-5.052733333333333,50.16305166666667,15.9375,0,0,0,1.8304687499999999
20-07-29,11:32:41,-5.052743333333333,50.16304,15.9375,0,0,0,1.8304687499999999
20-07-29,11:32:42,-5.05275,50.163035,15.9375,0,1,1,1.8304687499999999
20-07-29,11:32:43,-5.052756666666666,50.16303,15.9375,0,1,1,1.8304687499999999
20-07-29,11:32:44,-5.052761666666667,50.16302333333334,15.9375,0,1,1,1.8304687499999999
20-07-29,11:32:45,-5.052768333333334,50.16301833333333,15.9375,0,1,1,1.8304687499999999
20-07-29,11:32:46,-5.052773333333334,50.16301333333333,15.9375,1,1,1,1.8304687499999999
20-07-29,11:32:47,-5.05278,50.16300833333333,15.9375,0,1,1,1.8304687499999999
20-07-29,11:32:48,-5.052785,50.16300333333334,15.9375,0,1,1,1.8336914062499998
20-07-29,11:32:49,-5.052791666666667,50.16299833333333,15.9375,0,1,1,1.8336914062499998
20-07-29,11:32:50,-5.0527983333333335,50.16299333333333,15.9375,0,1,1,1.8659179687499998
20-07-29,11:32:51,-5.052803333333333,50.16298833333333,15.9375,0,1,1,1.82724609375
20-07-29,11:32:52,-5.052808333333333,50.16298333333334,15.9375,0,1,1,1.8369140625
20-07-29,11:32:53,-5.052811666666667,50.16298,15.9375,0,1,1,1.85947265625
20-07-29,11:32:54,-5.052816666666667,50.162975,15.875,0,1,1,1.8336914062499998
20-07-29,11:32:55,-5.05282,50.16297,15.875,0,1,1,1.869140625
20-07-29,11:32:56,-5.052826666666666,50.162965,15.875,0,1,1,1.85947265625
20-07-29,11:32:57,-5.052831666666667,50.16296,15.875,0,1,1,1.8369140625
20-07-29,11:32:58,-5.052838333333334,50.16295333333333,15.875,0,1,1,1.8369140625
20-07-29,11:32:59,-5.052841666666667,50.16294833333333,15.875,0,1,1,1.8369140625
20-07-29,11:33:00,-5.0528466666666665,50.16294333333333,15.875,0,0,0,1.8369140625
20-07-29,11:33:01,-5.052851666666666,50.16293833333334,15.875,0,0,0,1.8369140625
20-07-29,11:33:02,-5.052856666666667,50.16293166666666,15.875,0,0,0,1.8369140625
20-07-29,11:33:03,-5.052861666666667,50.162926666666664,15.875,0,0,0,1.8369140625
20-07-29,11:33:04,-5.052866666666667,50.16292166666667,15.875,0,0,0,1.8369140625
