"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",797817307.060551,5534.5,2011-11-18 08:23:06,146453137.12129,88053598.3112908,54481965.1208385,104346498.734544,82648157.3153389,17935086.5594845,13287872.0097588,6612277.74790012,5103125.28163653,5185858.83215138,4444628.03472192,4270475.2250359,3832796.22211576,5933861.26765978,8844298.79407715,4966700.9239274,5292778.42703895,7047500.85183243,7924873.61362891,58341899.7674487,10203392.6251486,5474456.12479108,6846046.95794277,8936009.90342216,7125701.7779878,8535010.89750538,11780467.1438178,12504651.2221787,17161035.628982,128962900.12709,55819415.3229,575980856.410289
"2",894373013.162501,5535,2011-11-18 08:23:07,169835810.933851,175223849.120512,66876967.3270438,84750730.0161363,41076164.0142941,38416751.7814403,8717560.70297403,2767222.90265512,5770257.33795047,3270176.54605738,5287374.33991967,2835397.58188191,3145082.63553605,4260512.79787527,5487209.15696635,3996915.58642342,5758273.14095278,9033407.90525942,13315371.879149,114122659.060488,17025243.922191,9672171.27622469,20163454.3516804,16924816.1137276,8530244.45499072,8524698.06063107,12119023.9036472,12924334.5401422,18291984.1360986,226454178.617759,42646935.3621957,586695701.381716
"3",621647912.370205,5535.5,2011-11-18 08:23:07,87860469.7200117,55801533.1938614,139313718.557409,60594582.7943626,67134235.8834174,27138648.6537916,7157073.76681048,4067020.56882943,3396432.72617726,4446893.89268758,4278546.19983493,3105185.43116152,3970165.89051535,4881114.80729162,4311973.68331463,4561083.05131241,6652691.21280407,8158245.4137753,11780048.665439,31671108.1140962,8626510.00362083,6092411.40196632,5966648.39215565,8314648.80438266,7959497.90725672,8230780.42775702,11653565.9727681,12136353.0500862,17114749.0490955,105271336.279,40877599.2596041,438589574.187944
"4",703948999.179744,5536,2011-11-18 08:23:08,113428704.68522,148846737.407874,75660386.9461517,79775864.8970969,40508044.8527905,15631591.8332174,9138315.95867878,3111383.31695517,3410127.9208513,4389805.36438804,3360178.11972266,4142180.2397708,3393755.82282493,3676560.91714074,3227127.40846342,3594120.71114026,8179407.43489111,12122208.9718692,8974836.35126752,43536182.4536026,12630454.6245047,5210086.64811114,6784337.53589444,8888784.54384164,7721810.58033546,8270288.46698008,11933767.9405496,13368708.4729147,16804886.1052225,124873497.777911,36498710.094634,504686129.186258
"5",780890557.445859,5536.5,2011-11-18 08:23:08,191905511.729946,189396996.945207,83936930.741549,83852301.2445031,59871104.786478,17119950.6263642,6555694.8434358,6534414.22132656,5959733.37086455,5585844.64995946,3805969.93899163,3414866.34769181,3859099.38084358,4152996.32132788,3407341.65843222,3867065.14035659,6201692.57667197,7273692.2902125,8580536.17005883,31248125.6521125,8418598.83298542,5593839.3039351,5911959.87200922,8266865.38643144,7412269.67388601,8073704.87791248,10850402.3664411,12069207.3836024,17803784.7894988,99219322.9328929,43760094.6969416,600935907.567387
"6",742577515.604894,5537,2011-11-18 08:23:09,143796559.514362,146061476.683787,121759794.397134,34066659.6880772,32190286.1439314,16068181.2836018,6347073.5794603,2809865.40255494,4025142.21097748,5047471.05054798,4771748.76634976,3284868.34616744,4217152.47330227,4776922.71388882,4287128.01439579,4389214.58780953,4874019.01482589,5842203.0782444,7789444.31919127,44077209.4068166,15254421.4064657,7033807.09898439,8041719.5317088,9129478.7438495,7731639.04470224,8438627.96250368,10902550.5184329,12393570.1087875,18512956.300913,121118057.053489,40492020.4264158,542902765.46215
"7",610582902.470862,5537.5,2011-11-18 08:23:09,89506250.8833492,127513600.914974,58595680.1247235,42367795.0387518,38824666.8873186,16038811.0631074,8499683.07367383,3145068.6160061,3627218.1777965,3263346.23904169,2876700.00030009,3457494.98742499,3809623.12102411,4616398.78254625,3640864.03485541,3131324.97424678,3822849.53656389,3937935.10377661,4897465.88941277,24847700.6535038,9461069.53200287,6729456.30298284,7953374.8474934,9233259.48558743,7377919.86357388,8560107.33101152,11307507.4118117,12581289.0878754,18934668.5775327,90310318.955626,36220986.4430004,445237237.874922
"8",896081266.409998,5538,2011-11-18 08:23:10,306173930.590312,106988594.687927,115602459.079431,122123176.673942,72167309.7291082,16704058.7670459,8770562.67717061,2444876.12987563,5162099.4689043,3678061.21962903,4907949.37136722,4289553.38448191,3597152.51683255,4010203.99805919,3944493.92619219,3747230.65965977,4668610.93959799,4478776.40021931,4444339.92594146,16407341.4429648,6482584.69881442,5536532.67733389,6025531.41644046,7762473.36077423,7058156.1460914,8240136.68295348,11174464.5425434,11624393.458174,17968750.5841945,74372066.6745816,37990486.7882187,746747959.942801
"9",773079208.208708,5538.5,2011-11-18 08:23:10,189910438.982788,95007523.575735,41300575.6673839,77481609.3857345,83402231.5073252,51491003.8761788,7089003.09581232,3768634.47245857,2746727.65311189,3358222.50049397,3763492.96453937,3192915.12894174,3392858.9446466,4248943.79184308,3307373.56177066,4593648.31431517,6158936.68994228,7768729.85748408,9689828.51457779,63091708.8663504,9077613.71984613,6234051.63082926,6159985.37568742,7451209.51040297,8370454.61118894,8415827.38109769,11557020.9958842,12546147.1682545,18341101.7266413,134553651.715246,37562130.9094102,562728651.047548
"10",992144966.040233,5539,2011-11-18 08:23:11,325389909.727684,106399769.176573,94013235.2676899,45426925.5205844,34300301.5661428,24806634.2417374,5297108.71618049,6084917.92028923,3809713.1775744,4570942.07308892,4107396.11735131,3676289.34164511,4575994.30886628,6020682.71584721,4427685.54838831,3927904.3466274,8280438.14417855,9438443.31787251,10607620.5740983,83622326.9494728,11529800.5214401,6831066.96099541,6625500.43489086,7967167.08871076,7977600.57881383,8558165.48261309,11670323.4392821,12442504.3370207,17471955.2062563,162404529.378263,46622583.4549619,745512985.860467
