"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",1003058995.29676,3775.5,2011-11-18 07:53:47,125687301.274391,111653813.466912,97558852.7753037,99637579.8278623,49066237.9225886,36988265.5743888,6189286.13964244,3991537.27342131,3907076.59905592,5812748.42407565,4119376.54210802,4342261.13813353,4314970.57545439,3673509.21479795,3867779.04304465,3472396.43087946,4987463.97720012,5597706.01705688,14949135.5996812,167893342.2012,32956607.2564114,17138338.8999498,22602413.6356068,25748326.9451683,8392287.56467821,9869044.21840572,15222846.1073252,13679591.5092812,21855456.6686882,313678058.513343,41062899.3503187,603074630.576659
"2",1022512361.7249,3776,2011-11-18 07:53:48,198382801.829583,105358797.938101,101231486.939036,72194169.9858859,23316832.7463797,18768801.3807231,6359705.15572827,5011161.08684181,3901673.81501913,3804656.9315558,4119254.58978264,3166748.53386338,4094331.07205856,4927702.2980621,2831724.55434488,3573087.82572247,4493564.58014938,4264895.13890503,11777499.0183152,170331898.452334,28770621.0393804,19072279.6413406,27575546.374413,19299962.8751519,8459595.76250195,10205420.757973,16340804.45641,13619249.0660486,21920728.0628578,308943383.519489,39651310.1992489,627515778.402062
"3",1167635678.67058,3776.5,2011-11-18 07:53:48,117488705.88052,136929610.641557,43673234.8122937,64093877.7038075,40822890.7203475,23316963.96798,7973759.8589075,2584090.11413133,3599245.1939215,3224440.31854172,4015680.08385282,3670459.42424416,3961845.18679666,4696049.85379313,7439505.9451624,5239922.91031486,7103124.23195722,13577341.7693585,35154183.4982557,302379336.856583,39379290.4636273,36259354.4455345,43129839.7203362,22552430.6939716,9457146.24910849,11135747.198444,16317340.1743882,13877110.150086,20533284.0318959,524718195.034836,41930725.7526357,556223639.111781
"4",1109797250.56305,3777,2011-11-18 07:53:49,282956818.586584,90023855.0972072,95601462.5865616,41839613.761923,49309016.3970287,14608142.6534036,8564484.9691771,3145952.34120399,5395612.57335422,4293924.65911744,4188758.50904888,4004792.86543752,3534154.98190702,5112053.14929613,4302705.42967555,3704690.89851339,4281100.98324202,6596801.76736925,10007273.1352336,153106795.935141,29018075.4938042,15840957.9499024,25275474.0533101,22263928.7976928,9643921.21741986,10539110.469652,16108257.4539594,13816479.4763252,20028438.4322997,292236523.11781,43191285.8557462,731608145.160746
"5",860873323.848686,3777.5,2011-11-18 07:53:49,116555156.800247,118646612.556024,70528050.9253118,75687084.5140207,44111386.7321069,27108031.5052839,6408964.57605054,3795300.50790065,3968653.62470502,4837238.14337103,3449221.44944033,3278043.513116,3919552.50787722,4675618.73826939,4061305.53081336,2699526.94956673,4205970.32234058,5754490.92497029,10577628.4965338,194686342.116509,33783301.4366439,31204563.9059408,25733681.8263347,24255148.5084326,9933723.60187166,10711106.3729637,16381745.9909998,13652702.7627379,22416532.5560878,356521910.991642,39141294.9264268,419178239.85188
"6",1059452451.24059,3778,2011-11-18 07:53:50,76315143.7175056,77965799.6363887,85202798.9881491,154118829.639556,29919239.8427664,14811116.759537,6803288.74703907,6176935.35691279,4442323.42310053,5583679.90264797,3313900.75633794,3976218.62558694,3737994.74252345,4677492.29090751,4613331.45694568,4128366.55650006,5043601.60794773,11040592.4282346,39144898.7537535,318971355.81316,62867646.0207351,35412762.0414308,27769450.5705385,22771558.8931371,9949853.82167713,10217661.3288929,14382205.1548997,14061836.7252267,20413844.5855957,547406760.241667,43975673.2913923,424398207.555367
"7",830426854.821368,3778.5,2011-11-18 07:53:50,76603792.5544198,76766407.791675,101357290.798107,78651510.16703,40261966.4856722,20698397.7069004,6112332.89041785,3881031.21905468,6158095.31820931,3528725.81007085,4831338.41274096,4625474.97620088,4549611.01117986,4245203.4726973,4410273.95465727,3974100.80649853,4845412.88549445,5853928.34686593,14465798.8464402,203172095.365468,30701997.3039357,19285028.2229058,21452976.5163173,20761720.9171122,9110857.59362474,9581132.85062606,14422888.0059962,13560606.8854332,21461939.9948411,343636753.807512,44980324.0836154,397779961.32451
"8",1029018337.69183,3779,2011-11-18 07:53:51,145025744.680781,57123361.9236642,91369006.4172042,95827225.1059148,29381202.8442184,26153286.0919655,11155947.4009776,4576397.77201316,3482402.51162649,3877608.91815408,2560479.65485487,4343469.32491201,5026862.66852356,5695466.56415014,4486322.80649539,3820011.69140817,5024270.48032564,6636715.880785,16347032.8638952,253746521.989762,33937783.1810394,15960037.0796877,16917390.2503371,18619185.5049971,9778736.0087724,9682139.56021454,14721816.0531605,13260707.0099358,20837309.7485991,391261863.1421,43376241.4635453,551199337.521133
"9",1133613467.88026,3779.5,2011-11-18 07:53:51,156757145.757015,212227874.593343,154067633.814038,52850979.2111718,55812058.8301659,15358389.3026417,9629859.11834226,4088257.84519157,5296781.77193658,4689830.77278602,3435303.49880939,4206326.2233081,4340487.52223701,4510235.59575993,4343662.69062668,4264784.69637053,4772319.06297903,4955560.47341285,14126791.4034648,261924747.355775,33960621.6228987,13204869.0812076,17456961.6441423,15848682.9346876,9520999.6325528,9054318.22800341,14128645.5150483,13387054.8135364,19805323.9778015,388809903.88597,45310668.0775325,657563144.611383
"10",814768881.594396,3780,2011-11-18 07:53:52,102508361.925599,118899932.294619,125115603.303875,63260314.5163664,45374606.7861747,13155462.753541,8756139.76318531,3416793.19711958,3798928.27036941,4040376.31132543,4770742.90174144,3524491.29755744,3959627.0983164,4645294.70659934,3781464.53406618,3599729.41279877,4273292.37846444,5350401.55469817,12449165.7165676,195628160.324656,16495966.838544,11312354.7455461,14678713.7211412,15060072.7262337,9050871.93574828,9219017.4808818,12902453.3280318,13066372.2941531,18603225.8494071,297066483.249849,38523213.4457477,439125743.859066
