"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",7404872351.88417,2735.5,2011-11-18 07:36:27,150959021.606984,226337669.548914,107281594.256191,80868221.421703,20443646.8341696,17409839.3752517,4847840.29081709,3912032.63844685,6444838.34036399,5217983.16171566,4808480.9789911,4734396.43491147,6085235.31126592,6139641.58854917,7496647.68577559,8690673.94366033,22903675.7262094,67946794.0321719,231065182.734378,3883587993.5336,1551215572.41787,376946775.936713,353505744.493132,160678435.843777,33033316.18295,29669880.0124834,19021197.5157854,14940486.4648813,17724533.5250869,6698631173.65672,66326093.0348134,596857637.735018
"2",7033408430.16834,2736,2011-11-18 07:36:28,147468772.024168,165762209.402425,126388346.224506,93844695.3867751,46970830.5301099,21297712.7896612,7013937.04393353,4287752.76776878,4644520.62740567,6226195.5162379,3333087.97317559,7781398.22176381,8320290.98869203,12248301.4381753,8020134.28321559,12475581.0991286,20259020.3616561,49336914.0353647,200158148.081551,3403331001.65789,1673639218.3429,312775180.330395,326243188.19034,153980298.078168,30965830.0601243,32087024.9870785,27635739.3758342,19244080.4853558,18337547.985777,6195309156.26362,80387938.1232808,703160152.431057
"3",5624116311.16678,2736.5,2011-11-18 07:36:28,133005011.583787,115152566.504347,135870912.818753,105862660.872346,80373541.9630696,30224983.6479613,9160952.43794907,2727884.39303909,5034270.16882885,4888826.79410488,6126802.9502699,5393818.28134592,7055209.71188664,8491303.0823763,10271326.8311675,13152333.1223739,17429363.8218888,35775600.9630069,190197842.591688,2566870778.57834,1376097763.38203,313516370.344325,251229712.152553,132901392.833924,32079221.7510019,27417442.3084049,18801631.5707738,13901385.2892817,17062064.5014841,4927217922.71142,74106591.5280575,581344446.10106
"4",5656897211.07704,2737,2011-11-18 07:36:29,79008650.6791715,166478829.752787,149633772.607865,87136056.4319452,55092321.1496805,20113413.4584655,3686001.87786689,4056392.10077409,4922300.76690848,6220729.60607039,4580135.37841914,5685532.84362363,6138648.44411824,5219539.69919991,8994450.72256294,9138460.06926807,14727257.1837769,32957068.4571465,147613417.857747,2693781189.23648,1405952456.70934,290425474.266259,256250724.388932,111914037.981057,25874827.8089758,28500707.8831537,26119702.7037244,18550337.7710573,18109691.3672196,5006628298.5509,64103212.6486623,531769044.410057
"5",5720608784.13322,2737.5,2011-11-18 07:36:29,129875096.69334,206182208.45274,179107246.970902,73181238.9447988,53965279.2330583,19336283.2140945,6888179.33758807,5317539.76386765,4409361.66784588,5582743.48706645,3860133.00449459,4289840.86622862,6037938.69261289,6304273.81243023,6250916.55170116,10973432.3945323,14250056.155185,39578649.2345462,214931704.557145,2841510063.93104,1060570926.36811,277292203.424281,269902704.709539,126762721.454012,26289391.0642791,25027740.2329427,24127063.0303578,17635539.9596833,17701188.7238757,4894446517.32181,61043379.7064577,713530679.422556
"6",4910345493.2042,2738,2011-11-18 07:36:30,113674870.981064,76058813.1243075,119081630.757003,108730826.077428,63007163.1952672,19715464.6157343,5273504.93246168,5046354.29758744,5668597.38686424,5886099.03708885,5284146.45058022,5299550.28790046,5148669.05843782,7009944.61630274,7158889.43632677,7557661.55242486,14853098.5102737,38062496.4289082,164225742.953149,2333095585.56036,1062831093.06972,277858896.511721,262440358.436009,129621272.984565,26559178.7895043,24171877.7207626,18222388.2527604,13834810.0168341,17434299.3784019,4329216669.4558,63174554.1131934,475490249.393745
"7",5100204915.34132,2738.5,2011-11-18 07:36:30,60373344.7204643,82275223.0014458,187839995.95715,73541494.1073785,63723508.5475077,29856584.2142988,6743257.00265775,3046390.3693847,3330907.60172028,3004907.21140894,5263514.64540097,5062694.55053345,3890234.65399343,5486746.32086194,4794981.05243386,6254554.73243586,12167025.7087519,41755890.0717748,159030204.904324,2445236616.41383,1160902562.56824,240623404.524322,248658402.105416,124355433.764506,24401756.9920738,25590642.8846586,25837078.3590554,17510649.9731093,18521019.1075225,4474941604.76583,47732076.0142642,522893716.171903
"8",6012880264.77637,2739,2011-11-18 07:36:31,233625174.907024,244658976.310375,130561468.394415,119399260.159615,40016327.6581358,21485436.5612091,8432087.13712668,4641959.12472225,3212362.46675711,5820991.76344111,5570789.420738,7158213.27735806,6833836.87001169,7764949.82428816,5832899.77771653,9245390.96469909,14547725.2384551,43737897.9905372,162122403.821823,2894200023.93504,1265440420.37082,293241209.471237,322090983.03779,124013896.354314,25496143.6656257,23836151.0042689,17237846.3548578,14486456.6384339,16758461.3262067,5164250756.38381,66709962.0812882,740456777.914389
