"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",1038236692.49086,1409.5,2011-11-18 07:14:21,205989639.356637,146742744.066398,194068487.653398,89066623.4920894,30120277.3937283,35570481.6106883,10219954.724547,6183535.27660695,3315845.47520422,4165074.38164593,4800741.95974879,5100701.81013574,5470189.66927402,7354490.28421877,7403870.58723714,5683920.59457184,5354345.67569083,6233609.52740277,14643244.7819261,88392402.8549873,17250513.9838863,9128951.18156155,7397760.84037559,8613295.32943071,8358955.59679762,8836168.11096809,12832081.6563523,13031122.659381,13825345.0575061,177714945.532253,53283884.2987034,771092139.479993
"2",678540254.586299,1410,2011-11-18 07:14:22,42056179.0289478,62345692.5307515,127387241.297935,80629275.264586,49085868.8121,20213464.7790863,6804819.56354977,7213536.47983325,4460230.15110378,3656141.08127915,7083109.9064907,6301309.70636428,4865676.2323122,7405873.66807563,7264204.69045434,6773173.47401466,8172824.85424038,8111985.96753056,20017586.2780337,81783449.4568828,26505765.5064807,62930696.1092757,8408284.48551731,8727451.22180969,8056127.30221889,8928701.22887746,11412623.2156681,12641947.3975016,12989128.0930138,242034793.453161,60782340.2660791,341412147.593998
"3",682738242.419994,1410.5,2011-11-18 07:14:22,91729472.0861088,65213655.3819707,102522137.482389,59430304.1944553,41528244.9855645,26723373.0806431,5079008.7869056,3481680.09494815,3694960.81032865,5938650.82639024,3891929.09896451,4662636.18259125,5615901.18123898,12157083.8165409,7379400.6041165,6837802.46984284,8636741.63325333,9409361.3715667,22419270.7332079,88673402.3746369,13949132.2776365,7425160.33873298,6982451.35214693,8220824.33011152,8078614.90925274,8377236.44742822,11651821.7860896,12163633.9221457,13482808.99395,183526037.750999,59257125.8564158,405201498.622853
"4",1022044234.49004,1411,2011-11-18 07:14:23,155369991.820502,194717654.55918,100161420.404702,96208652.0583332,68942328.8545614,19575156.5758472,6702981.23916799,4507066.8470607,4391810.0092476,4950934.44755114,6591726.13580787,3729716.1831448,9347864.32996025,11177237.4213141,8987803.05935884,5968367.52600546,4876204.17924739,12124286.154481,26644962.1977263,208358362.387988,25636236.005949,8011426.16001317,7384112.51284223,8255165.45775532,7558667.83888765,8546300.0703142,11521427.8796784,12178489.7309261,14504010.826459,320410634.251457,63263124.4860569,602767734.082569
"5",933619784.872471,1411.5,2011-11-18 07:14:23,241350325.344975,116967365.843606,95196549.9920197,142289274.113854,38538207.7497929,9724974.5338899,5352482.32417561,3240801.66669427,2849231.14465635,4008081.44563488,6547937.47297917,5669171.4775014,3921399.00978689,5725284.13330014,5333854.44708561,4343175.77514657,4932895.70614531,8094810.89967974,13278487.1218214,50593660.2158074,13120201.5820011,7415085.34966017,6540244.01071616,8636442.4608948,8010618.91154119,9066977.47665365,11383010.7524529,12127515.6395964,13733140.6598367,132572626.058749,44701115.9992196,721411823.450452
"6",732768028.095728,1412,2011-11-18 07:14:24,183462847.99428,94531273.4354431,122205047.079931,111567927.724095,68156739.0145815,32113576.6043747,3819110.02761222,3328035.49540369,3317371.36221139,3941546.1441284,4750166.65739129,4655825.02504432,3734703.97566601,5304495.2198787,4439219.6462433,3286872.51110689,5259940.98430429,7999749.24624399,12059210.5373357,32621860.9796613,10063452.7831627,5711222.30385901,5855281.07330784,8276696.78321856,7553586.83176827,8346872.9487568,11230816.7154334,12457808.2851109,13894908.8582483,106558357.815859,39593442.0280541,551428634.393048
"7",980905195.712453,1412.5,2011-11-18 07:14:24,138839481.093335,148233348.333897,110430530.480958,58856115.1465256,64515125.2509874,25698345.4777309,6829696.97274175,3823573.7980084,4394606.55410492,2873373.45040369,5140579.46182441,4027014.07684559,3165479.4667587,6080742.25032701,5897463.96010698,4707831.7731724,7225166.71074572,12881491.9314242,15592062.6261137,196531218.571709,30532961.8425849,11329765.1891532,7840319.69244103,11400275.7192345,8120326.58969329,8922051.88688504,12115964.7925981,12853004.4931017,13101064.0151142,312352428.631264,44632112.1497083,588434422.145858
"8",1117915243.52512,1413,2011-11-18 07:14:25,167657448.573053,79804595.6908621,102341609.779718,45708561.6907526,66130163.6786136,18134242.609053,5623170.53740069,3676658.71138223,3672877.81446218,3292554.77486179,3264944.12184633,4362102.41428303,4560783.5648854,6312215.95406647,6286988.00072235,8530474.99429805,9859053.09688064,6834327.57989652,12406714.2762439,431826534.721152,44203769.4513795,14224011.3660741,12545181.8443317,8382679.36412122,7916822.0348532,8084846.34321958,11452403.0286312,12886667.9844163,13528082.1098872,555498547.798609,50022434.1191777,476772345.953484
