"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",627940110.820086,2206.5,2011-11-18 07:27:38,148614952.01364,85812764.1265739,37146753.864426,85871101.1434847,51854240.392548,26392901.1855991,6725055.46773856,5209488.59952873,5096677.06150572,4015335.13400595,2934799.1956702,6518947.77560758,4176241.67184636,6856505.40947599,5716500.20976835,4731001.24255463,5872934.98386284,6405724.1166319,9541166.28276189,34897239.0393251,7578137.37413479,5530798.81135869,5861200.235224,7590255.42955789,7827962.80378459,8404395.07453142,11787393.6259904,12200286.3951432,13685761.1472888,101387912.728021,49507930.9928902,439943797.575293
"2",798569454.984873,2207,2011-11-18 07:27:39,123530924.774753,205965036.631593,124507108.260209,73061789.1274479,83549491.3433323,34748857.8828577,6080074.54458363,2231411.48679907,3014007.58485994,4697604.74162738,5523304.34175013,3987751.24296598,4462133.08328542,4570242.78746247,3913691.60646602,3914781.81212203,4505741.893513,4844169.0651617,6727566.08428274,29118028.3373977,7580759.19452199,6266099.8103151,5832816.43330724,8409009.30220371,7461683.26908922,7783888.11514435,11205053.1622794,12009320.3515167,15011240.431841,91511120.2956325,39851757.1465613,631582780.771573
"3",621439292.327302,2207.5,2011-11-18 07:27:39,89989405.578679,52697901.4797221,158866777.567184,78397890.6653759,38136151.5627604,18619303.9510234,11550820.5363832,4284084.72356459,4844617.81446263,4188843.23261927,4256753.16937997,3820147.55922315,5007589.51966475,5535201.64742987,4190197.99244622,3855760.13657804,4626543.24111402,4649554.14170301,7588633.81644263,27867162.5473216,7341866.43067185,5912686.59902286,6300050.92300209,7551350.83275167,7643388.96565924,8718775.22851977,10796933.055613,12141824.2392266,16060818.9442336,91371383.3069829,43123121.3830406,450961973.284113
"4",444894221.901573,2208,2011-11-18 07:27:40,78800415.6683986,63866840.0654971,51104073.0890273,71753942.6277876,26860409.2581558,16116009.6418162,6381822.54862774,4530491.0853539,2207352.82370327,3674996.70461357,4769279.02866139,3385626.93474884,4115995.71224479,5461787.4510339,7100385.39780026,5173900.32893674,6076785.53576657,4841255.50398972,6069124.32006426,22224748.5717067,7026890.38488392,5359378.74335496,5641073.31185754,7175098.69001343,7444328.16681881,8691919.70414675,11123240.4468119,12723042.8564615,17267512.0220307,82512354.9672602,44836067.2425229,279747905.152968
"5",815218088.907541,2208.5,2011-11-18 07:27:40,100259658.382596,233233538.554758,138393900.612845,89833901.4040338,23963919.9900254,14719873.6516583,6551991.57199702,3903594.4722778,3551161.04884647,4628534.77203745,3444404.44080856,4521934.79485806,4271231.55011666,4466224.05897289,4036096.87900145,4315363.83004591,4235922.84318778,5277181.44475943,6244802.13723054,28152091.7175694,6684811.69077141,5535196.71436949,5600157.92363452,7828316.30744255,7685234.30390214,8183273.06853001,11709560.5743102,12914925.2668445,16458428.4229963,88465350.1238418,40082084.0039523,649025447.282165
"6",808594868.243746,2209,2011-11-18 07:27:41,284450212.482438,171245363.606757,90065051.2640716,101703738.564766,18217026.5342705,14619305.7082776,5362193.96672869,3032340.07749641,3971263.28956271,4584709.98934921,5740215.00748423,4335569.74692743,4663252.2687412,5704575.51162563,5057640.30900539,5310310.04028094,5464563.0852508,4850601.20124498,7389701.65129736,36801360.4491049,7048774.89864497,6749295.44319974,6321161.20515183,7480978.21731398,7584495.59990886,8178307.30387726,11157099.5662903,12342243.5262945,15564894.9839523,100326090.908518,46788085.3231074,624713869.84032
"7",569959980.388779,2209.5,2011-11-18 07:27:41,46599868.0370721,50259475.4790829,135735121.800956,88929207.9895827,31338141.6170756,15195878.2202936,6305593.28894545,4531832.77276544,5067597.77694002,5589128.57997487,5391220.55332224,3827296.13156389,4366396.78718501,5701998.45289513,15522949.8720362,11503499.2377821,5507779.67034131,5256219.78154225,8190536.35451694,40585088.8070489,6179039.74954747,5926727.86277134,6140614.66153569,7681988.9440014,7702153.0687526,8499515.87609991,11352849.8500096,12393974.1199349,16915062.416024,103469178.595067,66345778.0625835,362071230.433758
"8",575102258.54568,2210,2011-11-18 07:27:42,103671370.469338,74038433.7688268,105284342.275941,82514699.5530601,70691138.2979801,19084727.1200534,5222404.10980603,3108405.70685532,3951128.99313553,3456834.07253883,4183723.64149195,2877578.89252014,3545193.78458156,5218146.26700719,4010054.85874977,4201839.38002924,4804587.01902284,5342107.09065926,4841578.18741395,18182122.2497406,6759964.73194524,6091781.00961779,7667155.39530315,9435057.71898114,8000927.91332467,8444679.150266,11215922.6722805,11974018.915534,17340230.1418479,82284120.4098059,37890672.3638143,417941555.649136
"9",709302116.928214,2210.5,2011-11-18 07:27:42,63523042.2495333,75166234.1038814,130186876.889443,93288200.3230338,55594214.0623761,26541060.9895125,4305196.22944728,3252554.76675628,3238862.20607505,4564917.86558659,4671366.65400647,3387824.37889364,3085898.50152305,4043350.96721336,4098105.11045254,4048045.86713933,4237423.26583281,4277920.26805839,6338836.16960867,26407987.3067399,8215402.22366267,6149412.4181847,7090008.52466639,10983998.7995727,7822012.03935395,8176255.20556211,11741143.265079,12249421.7847942,15270188.2075829,93375245.3957029,37322624.8003566,542415348.749123
"10",978325767.212065,2211,2011-11-18 07:27:43,168261407.999306,90017190.5167376,125399101.714542,72297177.2823616,59374113.3812152,45936641.7655802,8720353.42290411,4644120.24463803,3717105.94643331,5074083.61350569,3945863.25617728,4745136.25397212,3546410.69385291,4766711.77905552,4719410.28440985,3751550.22187719,3866551.27576201,5209421.94687884,7206133.71551029,40002611.6388249,10422735.263882,5264795.82860876,6586803.11595617,8347122.67910262,7458246.11806208,8666830.01425291,11292320.198714,12791301.1194326,15814059.9426695,106601956.122503,42658360.8846404,792305306.954759
"11",1025808075.62639,2211.5,2011-11-18 07:27:43,154878790.958216,132680312.360679,76253884.9405802,129400003.675858,103855715.227978,15539520.2315514,3782300.69716141,4526818.94313317,3627053.02822186,4001258.40613791,4258339.52901859,4080934.96068922,5215708.99530556,4814761.23111482,3880115.41325203,4534293.6060804,7824552.59120733,19188536.5728525,30425625.8340123,34811441.1918869,19155889.1902163,6627058.45031163,6401230.9215255,8677911.31109637,7714631.23490129,8370896.05725719,10925272.8909025,12880756.5126652,16496997.5556939,150757077.541586,42884787.0641731,795238516.561597
"12",704466586.710444,2212,2011-11-18 07:27:44,200182026.348666,150366520.399907,66552316.0529953,69939121.3975577,36982317.3566487,55474220.4409772,9330029.27584944,5321455.83675965,4836067.95472794,3521295.14516653,4933794.84935976,4110585.59383623,3440815.92480619,4502829.97451835,3383960.57882017,3595067.76050028,3964979.13300002,4504156.26518585,6316062.01325541,15277953.7873937,5540378.03017818,4839592.01954313,5699577.5702534,7495392.34714748,7610577.76881698,8468635.85368025,11434425.3877161,12227877.1022819,16308639.2122767,73099847.2198776,42814607.0000413,552252460.432161
"13",644935066.370596,2212.5,2011-11-18 07:27:44,154405177.595273,161360524.713726,78270786.5029663,70191462.7648973,27250902.8515415,29162062.9936513,4272375.43087247,2697848.99032433,3461459.33617474,4885528.15235175,4231804.13570287,4484526.56341572,2889763.36041235,4475601.38999899,3604007.63327024,3444255.75231483,4497034.34525275,4438780.45559755,4943459.13486102,10258592.2073519,5043554.22925003,5082189.82857554,5373333.19481759,7643708.52138495,7710054.24738623,8254161.59420368,11264797.590177,12684041.8056422,16461633.1351694,66254688.8977167,38242236.9869119,503617651.83715
"14",824636964.893099,2213,2011-11-18 07:27:45,285653169.107414,70718023.4956789,84613231.8427059,122674220.060963,40011987.9816315,17080169.9692609,8696514.40010014,3029442.31529637,3047320.90122145,5168489.0689453,4383282.58227568,4826028.07589896,4072476.94055469,5352123.15012801,3154130.49623377,4560071.46745116,5207277.60583112,4588091.53025815,9770377.09835923,14396142.8697798,7149007.76817089,8718290.89364673,6128343.55318224,10167510.1362324,8084041.7006736,8424857.73736793,11286868.5835046,12345066.5353214,17044341.0862224,85339802.080384,41000817.2226548,661891461.890685
