"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",3006174655.20621,1261.5,2011-11-18 07:11:53,259482198.238521,143890803.306796,98962571.0986563,131313649.062548,64750656.4524851,32439667.488764,7563407.42587236,5377119.23753209,5589925.42232455,6485721.60655591,3847447.68771609,5457801.57125968,4665651.09204339,6565315.28157436,5355443.47619314,6112976.51072204,37573866.6212323,105958671.114274,267010141.139701,1072012308.35415,193371446.223237,111477715.149192,254622312.072865,75998632.8532301,24356216.934816,22259267.4995669,19233087.8039053,15115596.1807258,16156896.8836558,2161801776.849,58691582.9474929,743303612.098047
"2",3336678751.32921,1262,2011-11-18 07:11:54,352860941.484986,231351731.049357,94520503.4154225,100919121.087963,57518064.8610085,26317012.4169272,7419093.24490069,5467406.18288397,4731925.36356014,5049037.23066312,3786727.90322309,5042408.22656454,4362087.44568629,6202891.29052414,7037974.54255177,8556973.60664211,32050094.8557294,115329239.271545,257265228.10478,1220867302.71243,230978315.552786,102522549.775135,285887833.425233,81535259.1425094,23561511.656021,19005605.9570449,17873677.3482209,14245408.5593777,16288529.0762431,2366763955.36293,62698393.2134173,865376975.829496
"3",4028290204.84359,1262.5,2011-11-18 07:11:54,128965532.991837,80835634.870898,139899750.800529,89475169.5049549,16610990.0189949,30192041.1486726,7054132.28153758,4966558.42813014,4199708.07998472,3544613.55458645,3492606.76310536,6053578.29503698,4895857.45991106,5912066.80583536,7074444.72812891,7598976.85798332,32501116.6001144,128558349.269187,323179290.955969,1923756614.67373,193391080.97299,112789656.939441,364039247.740132,81765416.791158,21267151.5656173,17750873.6317004,18866616.2615353,15542582.0682249,15640217.1906821,3195068653.87803,58561250.7527947,731528330.455545
"4",3716220243.39286,1263,2011-11-18 07:11:55,141292224.706509,106999196.788815,180751918.669847,79422530.2192259,43723608.2806809,21516283.056198,6451884.65947786,4101720.84854266,3819667.92892717,4244721.93994345,4094123.43276163,5398250.66655298,4632226.88859862,7368574.57404865,8268511.61071059,8898997.13735779,46894826.6121331,89437382.424209,285917259.905979,1680449277.13576,236739876.830845,131544493.309087,358982519.800584,100358104.518912,22172662.2212539,17872671.403716,23806996.0994745,14216662.4766826,15590184.0729982,2968712028.34713,61060890.4868711,642934151.625508
"5",3619438597.97962,1263.5,2011-11-18 07:11:55,139679997.847657,82276020.7628961,106117383.701045,51241993.2928363,32872356.5447228,30899181.4619396,5708815.64050884,4474233.96566015,7232915.4187809,3933279.98630836,3940110.73152329,4313208.84386921,4786561.47838075,6445878.7568466,5283952.64592477,8391603.08811682,60393210.2928748,123268852.026579,226418697.52192,1657894849.76686,298369208.439211,135718163.541477,431487227.360266,119566519.198164,22763470.7303087,22202716.2103661,22430058.1107841,14734008.0519475,16436447.2069625,3098337829.42825,56908535.9664435,418965344.620244
"6",3416145448.09981,1264,2011-11-18 07:11:56,64894122.6569754,30530641.8994173,89027351.0838849,121481619.044952,40706918.4822236,40080733.4850549,11471376.6520382,2648945.61388683,4215557.30812873,5309307.67814377,5108894.95852404,4492653.82153348,5144504.94915313,7791533.53722083,5796815.26276895,8545818.3617355,53173197.1361472,112827022.285924,320708145.788648,1232020616.94663,317216902.17823,123560911.494709,532097561.930204,138807998.989943,26870125.7212451,26441444.1573582,31451685.5291236,24310810.9383132,17413134.4333943,2887293986.73754,58660297.3916971,408875912.581624
"7",3699627171.53359,1264.5,2011-11-18 07:11:56,351294199.89288,88617814.6828262,96929328.1998312,45238006.538134,30744581.7466666,20963425.1073899,8507218.50616753,3898676.20325392,5811088.67275488,3407337.43441201,5276725.48766428,3781223.73533113,6207030.20353012,5061699.39360242,5747411.91098165,7151447.52612574,47047516.9125989,115954015.259689,404350285.913026,1224978898.72272,360049813.841913,151826233.062602,463412520.252659,123646538.521771,30048711.2175874,31443501.0404719,23688835.9353444,14825793.6010472,16627930.3451945,2957173667.78296,57106603.8997908,641142271.729248
"8",3352181907.51464,1265,2011-11-18 07:11:57,117017756.432968,54309641.8805199,59969618.8237836,80619789.0597023,38285128.2868461,39542461.0989522,7758124.62050737,1663953.08222051,2588777.90843929,7090813.04636418,5173713.59591515,4642400.20037346,5119381.49260773,7938108.6222348,11896370.1744789,12069161.1987078,49314777.8143013,96123060.5055218,376509843.650318,1188325225.52894,408606517.212118,212030155.148994,378338379.991639,73582669.4856585,20298395.0525089,19033869.5272395,21227866.7354921,13644989.9059041,16504110.4230208,2819872510.00285,68669719.1123255,420846959.418883
"9",3232194331.17705,1265.5,2011-11-18 07:11:57,101855586.044446,71403464.8977257,94642708.7640145,36812498.6724085,43607361.1606137,11186577.9315438,6811152.43256837,2836330.40993031,4052244.15922629,4273592.25352163,4116658.62989271,5170204.56010759,4916752.50095768,6988849.82420192,4766359.27974888,9788898.80527349,48449725.7989727,87569210.7448955,337876251.257045,1326758841.99255,358638303.363471,180273102.614133,332098692.624428,59725225.8792578,17362159.5282415,17071440.8705092,20222695.7254723,14714926.1941225,17498298.0608174,2767472574.89699,54260265.8896454,366750147.317602
"10",2747111674.70765,1266,2011-11-18 07:11:58,148317920.621352,135909270.139746,84267315.2689416,41403025.793262,50016342.1434192,24220565.2635358,11540863.4882517,3548160.4479383,3869649.78500944,5487523.94284083,4663408.80550237,5816049.29286011,4138455.81898805,4736226.04644952,5130926.5184825,9783630.05250624,59013918.3389984,131581592.708587,224915318.050582,865484440.129859,322716811.224248,205309266.671516,258096761.386127,61276533.0570885,20996223.9174112,16800290.6268611,18500249.196865,14136495.2578316,16055552.0609524,2161150281.84559,55207084.8633812,489510992.907662
