"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",1066578533.75404,1602.5,2011-11-18 07:17:34,157422319.215874,204105498.835666,112382631.620709,129709867.997499,47342135.6365329,18699439.0655431,4639718.49722471,4079404.40337439,3283221.38668353,4232694.47409943,3560223.88363743,4432541.75438582,3906868.23367698,4064178.95962659,5139997.53091745,4829196.84059049,6404490.50969738,10069799.1772555,16690341.2387757,93619906.0770391,19618986.0664407,9481859.06031959,7972569.84741544,9476528.62939372,8470737.13434996,9370821.6507982,11741112.9417534,12306541.326354,15347677.3415593,193213723.671397,41555092.5675416,795552281.055258
"2",789089265.044353,1603,2011-11-18 07:17:35,137533239.834897,60896412.613404,28932874.6787778,121412278.279231,108854138.374322,29339688.9098042,13087982.5995253,3871002.67014903,2855207.81595267,5174277.13011926,5056597.10698878,4832011.21478641,4684136.74381933,5816651.20728866,6488315.87697415,15856604.8222082,17853017.7537267,74231134.5989995,18170580.6089194,69471077.357864,12809903.7375387,6219358.83382146,6282972.89595749,8047272.14252785,7697838.66067718,8513819.98985108,11782555.9742035,12722620.2185083,15191447.4537414,228334100.382372,62655447.2011585,461970259.662371
"3",937404442.859298,1603.5,2011-11-18 07:17:35,87307974.0034904,54352409.1819325,89837361.2340411,90616020.7960929,39591837.9375009,26901001.0127198,5363917.08761337,3790771.76462496,5332651.28839079,4518280.35051948,4718426.65990101,3604570.51308917,5101025.71313964,5735609.88015472,7580321.97939974,8965822.3414113,10391902.2456317,15770789.9821389,30715056.8838914,329990728.216562,37153933.7863288,8853217.95239778,9153980.82353159,8956887.52194184,8250603.65763689,8435804.26977033,12142721.1054205,12528350.2482204,16288081.9709869,467261732.575271,56307950.1936599,376302383.636885
"4",1041114932.99642,1604,2011-11-18 07:17:36,126033430.311801,121526996.078273,107764935.135966,110236095.741266,49051638.8427111,30546155.6422448,9122181.6369711,6856438.5542118,4769373.40235905,5703495.45040348,7297494.74857878,4590695.24841008,6568244.1940434,7882980.4240022,9074852.60453497,9864879.86015079,11233909.2842992,16546078.3695666,30304375.4567185,221932305.524028,32204024.7496634,9758854.11707968,14426360.3273192,9215836.79923996,7823407.80473094,8478420.79542487,11460168.3081587,12536394.2905627,13784163.4199101,361864237.706139,68218536.2503035,576232925.717518
"5",607935904.656858,1604.5,2011-11-18 07:17:36,120370770.000095,83654416.6132985,111275735.461524,77774648.8465891,49407104.9417279,14319594.647373,11644156.8394136,5416536.40472118,4730282.7076297,4193842.85805507,4163786.03964101,4466451.59106504,3201466.4947991,5293999.6058571,4509892.60743754,3583134.02814529,4111316.13456286,4342933.12575708,6404399.88534557,25647250.9004418,8343830.6878024,5383825.50564572,6338823.76662714,7994083.41977766,8031226.90700955,8664129.82852426,11866053.1638821,12635369.3989744,14566106.8734319,89316671.3249567,42230885.035278,440105185.373243
"6",765243020.597606,1605,2011-11-18 07:17:37,169689399.975658,140759583.206516,98208388.3595688,131990517.458201,50991008.5749703,8688226.74368024,10560376.0455173,4096392.01393374,3264858.73999553,4876524.35769375,5217264.2050431,5532420.51338719,5234152.81913103,6136345.0869906,5699004.17280757,5651115.06233497,7111009.90772749,12671319.6460176,12935405.3815457,31969433.4212584,17867641.7739221,9040903.3587814,7758103.50196507,8508754.46052608,7888776.11610639,7963483.92441097,11686080.3460701,11613349.1034892,14288347.115916,125528749.239131,50472797.0697468,554557174.937917
"7",1350716246.72649,1605.5,2011-11-18 07:17:37,543145197.709486,147462622.143521,69029292.4142186,113854862.374401,64975734.5446639,18270966.4008915,7043488.97240107,3423070.93995786,3516995.87381935,5928262.39652924,3951064.8543613,4664504.36083268,5075964.55608524,5464502.1549979,6339626.13976798,6003076.64745273,6753776.88131017,5728707.50546763,6120715.21354056,75605517.3548934,33256645.6097919,29885002.4700633,31357410.7085263,9106222.46370631,8447536.53097404,9181897.38559052,12849227.4794076,12683076.4114953,14770972.1712148,217769993.24221,50843112.4798558,1045272434.64792
"8",932736926.744874,1606,2011-11-18 07:17:38,226643877.235394,222997882.665328,55537544.8098466,72160058.1678272,35877784.5150588,26727599.1148888,10330560.5960529,4003278.9300331,3587283.07239355,6048647.33470543,3962470.06149081,3033843.293415,4783891.1689999,5071843.33282359,4237534.33353797,2997792.0254403,4498936.08156033,4700169.78503321,5793169.52228485,26791694.4360581,30087236.6247515,5992282.47948617,6703231.98526108,8747802.59817055,7720105.78417689,8625829.11013164,11704072.8350931,12666594.1847715,13805879.3976146,112994825.176419,41819124.5615743,741905263.583275
"9",758618241.133753,1606.5,2011-11-18 07:17:38,147687758.678129,108000313.156957,92362717.8504657,103900745.745487,51314696.4618938,20876537.4058299,4699606.38147681,5310597.98127855,3420591.98420172,3427249.76152918,4380608.37974949,3692466.02721485,4342832.3279329,4499037.95123623,4521563.59802489,3624807.9203084,4014064.8000323,5356327.44064563,9029651.04733787,46596110.5063454,10186070.1014369,6838535.63003881,6734953.362235,8180633.44059114,7978513.80229067,8486961.12499808,11681611.8794583,12524488.629408,13768466.7701564,117079628.22285,39864202.0935828,566423138.987597
"10",645030172.618476,1607,2011-11-18 07:17:39,151798511.763474,35941949.0734954,38615250.6107579,110740170.583311,51380779.9646636,14411571.5298191,7096531.28283188,3242054.71190794,4256459.05810325,4772793.26279832,5503992.69225694,4443610.41619894,5722771.46694961,6250190.86120819,5682161.1077148,5419580.21856887,7164583.04447847,6959004.55008016,11951291.6740419,32790621.2777659,8201470.48856169,5522327.31090885,5769115.45675961,7363094.6502034,7419168.44337028,8520080.87235995,10834007.4581548,11526022.9004756,13817846.6992764,103099690.489892,50251379.4793183,457491485.409504
