"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",883369332.226893,5613.5,2011-11-18 08:24:25,77914366.3308222,144729233.145657,102202089.435905,123796989.639227,68935298.4532604,26416018.9819484,21525134.657415,7613273.96461824,5587956.90700719,8823253.595364,7118188.84785809,5190291.24476629,8343897.09417574,8412035.49180984,6629060.82125372,7599088.96640422,12140860.5910605,15076879.9047912,18428110.9630649,122169112.703412,25365401.832768,7266577.03725487,7193836.62734664,8926461.51923639,8375420.8721806,8720218.5403461,11822192.6059587,12754308.5739541,18066997.3102326,233376260.17918,73534739.1012802,537755150.562953
"2",1121748132.51049,5614,2011-11-18 08:24:26,110119221.084037,117787949.9946,219466315.623598,90615886.3706655,98313066.6643802,84957006.5219969,10656252.585676,5658434.79496749,3822562.93070808,7037602.98107986,4909379.71507494,6471171.44785352,9330468.11896473,9875466.04203285,14928011.8048033,13846546.871672,14544664.8892157,12777017.8979179,27146546.5742738,162634322.577371,36842376.4576511,8099448.99118764,6932881.16656591,8028996.12238644,7548784.27612948,8892932.5781626,12011958.1723538,12530233.7589001,18471381.786213,293018978.244574,84085560.4012334,706014689.220832
"3",915159636.040106,5614.5,2011-11-18 08:24:26,173939621.532495,172263459.292295,154535420.166078,148320079.15791,50454789.2270007,34359667.5163189,10290574.7341976,5237900.06185774,5604997.50304614,6629875.65161507,6244379.25253877,4526391.63712944,4590678.47302134,5338931.00877259,7878094.94108533,7576480.41663779,8257534.64221963,6411489.82158845,12397688.4559797,63631654.4186458,12421802.4622051,5348872.46447509,6094205.50065913,7850241.97560531,8345906.09805859,8972227.4238643,11427639.2285748,12194920.6364528,17596561.0210409,140314344.272748,58935557.2408993,678863007.045145
"4",909213542.349536,5615,2011-11-18 08:24:27,239945641.811933,160366450.945092,119574273.806536,60523644.3985568,39128139.8043596,22638042.9154119,8661594.88418363,9990697.46169999,5327774.793932,4660455.12013355,5395415.01011773,3926730.47516618,4414661.96377289,5714269.79655281,5693091.36243512,6224175.74044456,12297574.4314071,11283854.2298784,16516607.0065288,104720981.994196,15051441.2078549,7299918.58645362,7558897.87098354,8687444.74700152,7585588.13051431,8987822.72134764,11586514.1582314,12509911.0276912,17899170.6742702,199555649.382618,59842449.2236174,611808725.762135
"5",695554073.760358,5615.5,2011-11-18 08:24:27,130932179.408196,85418659.6090055,99583819.1920434,107587945.181113,65055649.781637,24672781.1847684,6086360.7447854,5520267.80309413,5494511.52975664,6812870.88591194,5361711.1930999,4251055.12690327,4238474.03965678,4519546.6415995,5942088.24365144,4450701.75642903,5763519.04429016,4662399.0188652,6216407.41147324,31823201.4856458,8299533.56631272,5776440.37741095,6729554.32793584,7961956.01064163,7836701.18858628,8821639.41925103,11512296.7293316,12242845.0576511,17672508.4387035,96841890.0833899,49858915.1681009,511498412.169504
"6",776243972.265983,5616,2011-11-18 08:24:28,252369138.476163,36506426.7148002,94374104.3509165,90453853.830416,53468195.5074069,23286548.4402952,10111164.0061009,5465525.80174843,5116185.4794231,5788901.64977382,6072683.24962441,4819114.85548235,4008415.67599419,4733080.50862121,4955920.99939633,3882367.88647802,4550281.45847258,5139598.56823966,8065104.60110628,34776966.4863333,9326554.62739743,6377438.01559865,6300274.47619235,8304271.57932523,7763035.414399,8486967.81962476,11119358.189849,12505199.4283509,16905105.5011395,102188016.505077,49365180.807392,588000449.21986
"7",669532808.545844,5616.5,2011-11-18 08:24:28,144969151.273325,87973316.7983139,19216440.5179312,61973799.7740445,32046772.3636445,18478677.0204242,9703133.79746383,4183990.60912584,6140757.92356551,5761603.40814777,4417735.54331286,3979957.8342827,3822839.31179415,6009291.75173863,3939573.72997243,5029925.34606038,6976182.68780021,6352208.1325721,8606931.28645595,119074855.110833,15014267.0634518,6861845.21036161,11022282.7568201,14365189.6674379,8489856.49204233,10191148.5890774,11987353.8079646,12667076.8033798,18081353.8935512,209809796.776059,48054390.6131551,373129890.176637
"8",858784306.830309,5617,2011-11-18 08:24:29,205122910.450244,105393859.253151,155523904.523674,159330791.715341,30243696.807024,29099977.3917048,7756649.24425275,6192766.14687733,6383453.20732105,4432473.3857262,4575613.60676601,3737459.75685375,4755376.42254561,5320827.23718857,4807839.69640628,4797836.01452331,11275232.277682,8539350.21687846,12205308.863207,61332205.6255933,18916335.8704323,6868820.93473492,6767803.34774495,8328588.69197938,8236763.77472028,8849842.32151448,11656213.7964815,12407341.1812689,17682507.0564648,151606233.717715,51773404.405541,617930285.537936
"9",725357128.540171,5617.5,2011-11-18 08:24:29,186061156.701326,91290709.0890816,42131891.189036,110380132.671665,16589482.6726101,12525714.3025458,8466152.25835738,3388429.68267006,4740527.55024104,3836080.24039076,2110122.42068727,4031734.95568798,3942901.01596085,4294663.57696767,3512437.01206379,4279564.95011978,5059768.28654593,5477256.91185423,7040709.19055243,85709893.7534624,28465658.2046639,7144827.82646416,6742929.77004803,8064003.97041913,7479725.24592578,8356348.88669426,11832938.3241441,12567244.21063,18140650.4334103,172521170.998543,37319191.4990818,476980511.091452
"10",843952285.253378,5618,2011-11-18 08:24:30,229380498.542358,191173306.566521,118376618.442942,118425294.806912,29559105.9521047,17694932.6620823,4997062.03710547,2903771.7128145,2492776.23310609,3875849.77935754,3578146.78309417,4388462.62063705,4126510.75344097,3883708.35355707,4108477.86419103,3393209.30327554,5178481.23051025,6294248.43325876,8091466.43064219,53151795.6834204,9416785.7201743,6128325.04867549,6323231.23817624,8518282.29126777,7608865.27890892,7999541.62444762,11696502.5354564,11971623.8928076,16599767.5142766,122209774.87543,34802605.2389681,650936114.543615
