"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",1464698068.33567,6020.5,2011-11-18 08:31:12,167551961.255407,280501162.102766,232291881.368602,125896119.296131,50276491.8046477,47627359.0501404,11072492.3670664,7974288.62145672,6191951.88782096,7953198.74003314,7926911.54832886,7235367.73736856,10852088.5828345,13563694.2609231,12649574.8670387,11279674.2244903,13248898.5878703,18751261.9338168,31787972.7473722,187828663.328337,43142044.683306,12460304.8276775,9153500.15548991,11333238.682001,8451695.29524964,8595124.6738011,12929276.2165006,12888643.8673105,17336034.3633426,342875104.95087,94474573.1561152,988599550.565918
"2",931080211.603044,6021,2011-11-18 08:31:13,130104780.745069,189659310.802756,165752093.190243,129773526.942017,59578431.7882886,30430936.1897297,12601289.0018003,5759822.10350994,6151753.114333,5942508.74182061,5126734.00068292,4445537.49723143,5302536.80207207,4964219.02120991,6721000.94150303,4684545.72338772,6849269.5480105,6154056.03363373,9355271.46026718,62633146.7136854,14272177.4025131,6021031.69377745,5661089.93374946,8193124.76910962,8006132.18253113,9169402.60904163,11569028.1116232,12581927.0124979,17632615.8673421,138776245.53385,54389110.9958706,700335392.99719
"3",1325680698.32499,6021.5,2011-11-18 08:31:13,276953350.563028,299434634.175258,211970413.075667,105146670.383902,72132117.4315152,53813654.0564664,8257851.82034729,7299674.35345182,9443139.48836923,10657723.518104,6053290.03612866,6863171.16594162,7295163.8925526,6183616.67942719,8974864.66441447,7749376.66734745,9280924.56633093,9548024.71349394,20460599.4352458,134245811.825384,18358305.5693184,8152332.90762288,6486859.46651315,8705542.43043134,7533413.20942721,8322680.65397027,11693834.7161871,12869691.7791331,17422467.405609,231574527.989296,77517459.9818671,978394957.044546
"4",1081198147.04514,6022,2011-11-18 08:31:14,148529891.15624,121202455.604402,74400853.2987092,47203709.0917007,31380543.3018654,35624467.4543872,10960739.21752,6293260.93826683,4668078.23595745,7044191.22972984,6704792.35319539,4861462.00696465,8646985.03650399,14679206.6505274,17625001.1531988,17056506.0266325,22887679.9585538,34595223.8558127,88356555.6133388,262968552.641705,28207453.5611221,7639792.44888471,6980536.342899,8933344.36287066,8387800.74174602,8919430.43256303,11331521.9917358,12310124.4627772,17534996.9165869,470354528.09781,103149597.264876,470399250.580472
"5",808592397.543665,6022.5,2011-11-18 08:31:14,177145482.06244,102557096.181259,113744048.183947,51184798.6882726,48769986.4034196,31780806.1832936,6470499.81174404,5738028.95094091,4187839.38655973,3670960.99209111,4213045.70012783,3815635.8434261,4174769.92810287,4950979.64770396,4539525.40525621,3561463.77268587,5132216.93781524,4563253.2930003,5565824.35331338,27407057.6707845,6994801.87002147,5843554.70604347,5994161.61829713,8517363.38175582,8076562.48006082,8021571.21831105,11127473.6380181,12132295.6516032,17954032.3584074,88612737.4429264,43694950.2750571,638844021.270437
"6",513565839.063134,6023,2011-11-18 08:31:15,84462755.224603,49499908.9097482,35326059.9410475,64023258.4596251,51907584.059475,22665351.0948131,5868212.7844351,3108815.80989932,2034786.3172534,4932688.92789109,5960313.35007296,2489541.08211908,3202319.51588864,4788550.04203799,4302880.70080971,3815860.96710197,4961799.31074592,4091314.93899769,7001635.81044486,26058029.7942039,6258881.8441223,5601134.40440172,5990514.74675843,8040586.97369041,7271806.65783115,8260814.65987991,11680272.1270948,12240079.0312338,16798414.622959,86310056.0133605,40561420.0942881,350164886.462312
"7",540877210.451786,6023.5,2011-11-18 08:31:15,54253162.8452492,55030498.9799386,60387648.4022486,68304525.1763973,44677348.9445429,29389499.1624179,12060626.6295394,3570721.53881176,3701206.51302032,3952866.3435724,3877115.34481276,3606587.37912394,4620625.74039334,5370859.80940801,5790326.23110468,4374443.22399244,7191848.70898033,6017982.08186044,5795153.27681706,27201214.7150554,8675323.01435628,6001318.05133365,6060625.60214758,9405527.65000886,7874995.05831813,9282160.170347,12392196.7958652,12888028.5090483,17974267.9191274,96286043.3568979,47971379.7745382,357301881.238334
"8",711920855.492146,6024,2011-11-18 08:31:16,157450168.92685,73162726.2739555,95938880.1260481,54226636.868587,40210940.4643748,23859460.4510133,8183286.02046915,4375309.8510879,5704158.57362833,4302539.18958462,5205124.25218719,4396345.50276917,4409354.32006509,4628016.35688379,4774613.14517224,3939961.71975157,4353514.43608718,4614467.65530024,6120790.46333293,17540531.385127,6704102.0806543,5371601.67884964,6627735.33092112,8279767.93394457,7627423.56213894,8928541.62512388,12182666.0642669,12707459.8441724,17849121.0032943,79637435.1608386,45345878.7434877,548339091.403684
