"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",943179097.800692,4894.5,2011-11-18 08:12:26,155843404.504675,69376298.1150733,39392712.9973145,65091715.0724114,44567954.3438264,16115525.7522363,7120325.06715786,3401016.15776703,3767197.75011512,3866520.72540988,3727023.33456851,3883419.81825986,3005119.78763647,3817449.95842664,3454550.9380396,6423906.51687414,5603978.06950988,8144893.87134435,22429211.6968933,169951735.792033,36576522.9294072,18335300.543667,35711888.9436817,47702794.007744,17461479.8513207,14240239.0190037,15567334.4751419,19608123.6500516,20770853.2362947,381109609.062383,40717610.3835291,471894726.015662
"2",1170248756.46738,4895,2011-11-18 08:12:27,310825184.344013,148604328.941903,100897857.020553,85864846.4841137,50278273.2227703,23475808.8437299,4670277.39126975,3322588.96748134,4571739.53830418,4957004.02134652,3716756.37101424,3621271.88477655,3199320.54491256,4031908.5080523,3870150.55971537,5315177.83697912,5425886.73638587,5032897.2307146,32744108.2328128,122839542.066115,27224481.3767292,18590860.1443639,27570393.9718747,37890349.4853667,15060972.904426,12208989.4969955,12879359.705741,14097340.6180763,20220745.1926925,307683825.343847,41157740.3245902,778891478.968143
"3",1352435535.74505,4895.5,2011-11-18 08:12:27,161922511.270739,131295883.98958,109708308.555238,38200391.8931023,44972854.4772018,29701083.1732133,7312693.76833508,4021780.71619367,3434151.40230606,5455880.67205562,4039551.0277875,4687922.58270293,4688857.36559525,4184288.94489926,4079380.46523165,9618297.10912666,6637103.10175429,7461637.24305721,183417310.367576,261731454.344278,40490480.6522514,52516414.5942267,66816593.3018338,89774615.3868149,20404181.4119392,13726937.6857095,14674555.3851429,17026349.1168975,26190825.5825248,744373283.052188,48490831.9304412,506810189.909185
"4",1431558630.89204,4896,2011-11-18 08:12:28,89380158.07724,67973114.2169054,57686999.8877973,131274763.204166,31079759.5937609,23646280.6075026,5853323.77934927,5036858.15723999,3907267.85132272,4274461.51798441,4351476.17548949,3385881.21114599,3357475.64998707,4588442.12697078,4798242.42337621,8636327.93309296,6877081.54278964,8068896.90155697,178708694.787206,393230554.22299,41897146.022306,58427254.3008014,84393981.5911757,112403989.148997,23606397.3160482,13215388.8772688,16027522.534294,17773222.1830945,25025403.3546426,923939887.169239,46795273.4578857,407590332.258059
"5",907166390.60538,4896.5,2011-11-18 08:12:28,60784766.7522221,151452374.012597,121817829.528445,46222295.6219335,56065255.6060377,23285699.68488,6508577.28859642,3438191.40790486,3019046.54381676,4091176.11013065,3555895.75331349,3864180.17543889,4724769.7467344,4110910.21535571,3463341.05606605,5387601.5176716,4786043.66627956,5251805.18598854,19143352.3514771,155109067.532869,32117645.6226105,19753094.5419781,29385471.8431462,45483435.9780006,13145590.087471,10568623.8430673,13678246.1474718,13600060.4853524,18601358.4673233,338345126.990756,38923267.7373339,488924883.175257
"6",923724893.713387,4897,2011-11-18 08:12:29,241217543.35228,90960938.3518306,46980843.5009172,74125730.3240805,45236037.5006657,29893640.8057376,5711296.65926262,3293371.60974594,4071318.96748964,3273026.66299908,3378722.93421159,3402707.99487909,3929967.98417619,5708028.42861625,4612637.57881427,6752429.97563098,5183742.27650346,5218177.2740317,12047190.5639207,152229964.466518,29020245.7814917,18532521.5146131,26742838.2508896,40185992.4623843,13640085.8189673,10505164.4891688,13637748.5615395,14551242.8844232,20003210.5821059,316609378.135878,42052875.3099222,521278843.318171
"7",1183483218.17561,4897.5,2011-11-18 08:12:29,78529532.5179605,96370031.5944852,45121199.5347606,74010993.1838962,45012348.8563163,18515125.8658805,4916781.21867876,4091032.16206415,4478908.66365092,4413419.8758188,4345683.42659126,4466212.7478462,3274034.67375793,4838649.38889687,4107607.63162548,5125877.53977414,6138884.9924004,7940471.378651,64272601.94174,359574452.488731,32997415.3025202,30216122.4457507,42399539.0069916,51096820.6391011,13463372.2276391,12584023.4253151,25877991.9889114,17463865.8227048,20397868.6827032,632743560.01458,43594582.3637215,457483517.434078
"8",1512082048.56009,4898,2011-11-18 08:12:30,203841059.603737,111137705.101505,37734248.8305017,57797524.9349874,43539761.6407895,27188700.490944,4615604.92554555,2966899.7957451,2103310.55029496,3435531.383524,3558884.80029169,4654357.96632446,3796431.59975821,5714659.36451231,3828990.61803581,4066233.65661922,4380972.63522838,6956451.84176509,203547039.003692,493927008.276616,33178473.3382951,40071571.7559731,51789641.0266686,78272622.0689979,15737538.8148378,12285925.4505947,22690831.1877027,17142611.0898459,22384719.7459765,948691945.063671,37011602.9884129,473575221.209864
"9",1527475429.34565,4898.5,2011-11-18 08:12:30,167271937.69192,80353551.1876184,138231602.001569,82122386.0457661,53875361.682183,28881628.9450195,5319895.84523506,4084053.8347104,5552272.72948637,4922258.15984355,3648707.81293563,3582103.32827901,3852284.13687044,4679912.93125337,4172975.25173802,7158992.53091668,4480313.93587492,6177232.72467201,102885369.046208,439053566.924876,47943881.2574228,29140105.1960869,33096268.3120528,49300133.9282515,13994405.1837394,11412213.9430981,19897442.2988818,14889642.1840427,19148304.5058144,744496820.737844,44434824.3948282,692959794.987862
"10",2099123410.99803,4899,2011-11-18 08:12:31,93585276.5250506,438104513.067621,52245859.6410684,64127743.8969043,27028805.4952662,20224473.880173,2433742.66770501,3145775.46189461,4549676.1237687,5610605.33417189,3156622.57434307,3398743.6693919,4251084.34495226,4947309.0360687,4576377.53969293,8046983.29126226,4909173.2924116,7919191.41745603,118329391.632583,851074021.506155,64517770.0534805,53910145.738895,58707640.6511758,91643907.3068959,16856208.3502519,17674080.5246454,38748568.0313133,18089693.0450741,23052635.6018603,1302696718.77672,44050914.5362435,689361823.867841
