"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",941074408.287265,4628.5,2011-11-18 08:08:00,193638492.910825,135014787.441172,283479030.549595,119587786.885705,55442400.0670399,7195078.3409705,3042172.44953086,4270991.98422859,3179381.55107574,4544372.2763604,3810169.41522539,3403384.90819787,4415351.62489495,5039550.97994791,3553539.86319605,3554339.16229112,4165692.97784829,3775132.94591263,5709232.18804462,30524604.3461004,8431463.85137598,6773425.56478782,6544102.75318383,7694269.78794201,7654867.37749432,8440549.52043311,28393132.2650991,12621053.471767,17240560.3821506,108778250.150886,38781760.8388633,755133888.47876
"2",795988783.339207,4629,2011-11-18 08:08:01,145154835.437476,68238302.6672038,114526217.38275,99001925.2700144,64588302.1499367,20775806.0864043,5951367.41637381,4641041.5906097,3773167.47892052,3837792.94492068,4115069.62142713,4081408.62416271,3567606.72263192,5328296.3539525,6962317.47138091,4409853.40970739,4202671.78085567,4589365.49909301,10856113.3426367,74686413.9534623,20650437.7776442,7702920.70326264,8098609.91796785,8682146.04161489,7848620.40422226,8992309.70887955,16712561.5536126,12291105.9441709,17927879.5712445,164046191.675017,43762276.4373544,549865630.5928
"3",716547675.479158,4629.5,2011-11-18 08:08:01,79478008.8805693,64173614.359347,52989393.3480201,101665047.156054,40102627.5579866,34160642.497251,7710361.47108898,5950212.95125978,5854752.5182609,4683274.43684273,4158862.45350767,3590162.15881229,3573431.13862379,7059726.51535021,5013813.68916921,4086887.8781602,4604087.08582062,4465847.96992312,8465144.80586683,76269054.5601904,19852836.4379846,10011062.4112083,9110478.1781864,11362963.3993826,8220053.22891479,9474885.98542727,32987843.1822126,12819466.9045993,17245006.1583484,185509571.662066,47109232.045716,445590545.05266
"4",858688621.164616,4630,2011-11-18 08:08:02,184305631.831301,157226231.782628,140185875.800488,112087195.922471,34708727.2147395,11656273.0986395,7476982.66347915,5482936.87887101,3288589.89612365,3997892.10877072,2656631.41066824,4453887.90312931,2563886.92438913,4078640.02991842,3464342.94149862,3675774.96684759,4370270.32483596,3543312.61435947,9891095.17938978,62760560.7715827,15045624.2347146,7420391.79215103,6571676.43564888,8286390.75650164,7659987.01892256,8726868.27551174,22151506.7958525,12398719.8814397,17186546.9196747,148510701.430057,37026131.775368,636534122.916943
"5",1143560999.15238,4630.5,2011-11-18 08:08:02,129478560.097594,221360816.366317,116719859.13201,82186307.1859219,48467575.9444789,35175245.2082872,9380882.73405802,5016718.7636995,3514942.28886234,4135080.40451535,3571220.50964291,4178498.02898428,4045976.8593219,3491444.19817224,3300267.36524907,3810338.07940475,6587220.33439401,4477824.64839879,20956620.7164213,264403342.550363,67267099.0513973,9843467.41498871,9522003.47202241,9918787.45501961,7297346.25057626,8769403.17932047,20977810.4895879,12115415.2099869,17585430.3777436,420221917.688102,39762467.4049763,646555976.382296
"6",1052129998.0302,4631,2011-11-18 08:08:03,208885435.176483,45688881.8350885,106956321.722743,75572625.6220201,49361972.5826598,15541776.1906733,9923303.1994022,3918417.11126253,4303261.12208996,6463191.93621657,5076411.84048242,3116114.45940099,4095562.37700517,8361742.7163477,7593360.17995048,13469620.4404726,8928341.19508018,10952668.5990065,27275985.5623831,117888432.52503,146116507.091813,45023968.6929895,18532862.0783968,20917115.5653838,9225956.33906279,10269024.3235294,29234247.4508779,17953474.9060079,19380150.5571417,433185441.523814,63040936.6461754,509676887.370227
"7",625302160.526708,4631.5,2011-11-18 08:08:03,72050761.7067385,85430497.7701102,67380117.9039294,100872366.606881,38510362.4339584,23529208.0311769,5398995.19649871,5087942.11581653,2730211.2169323,4919820.39568231,3791166.48091663,4310635.13646056,3577158.13164101,4015107.15143247,3687168.04152262,3148956.19531306,4648585.91938674,8694572.01160663,18638168.3090363,34448370.8840923,9487541.38780566,6489142.38804643,6724476.23275985,8465821.35157459,8058717.46079075,8679631.94276931,11438128.3776848,12896849.5773174,16786359.3826155,117731373.912643,38881877.3740683,431795216.503669
"8",918991149.99319,4632,2011-11-18 08:08:04,182385885.458176,118071355.761813,164064120.432957,182682523.608213,48896726.6925921,21842580.3961493,7178665.12720921,2815733.70947555,3967412.96262105,3670903.80519037,3115912.61873824,2774105.9411084,2941798.05551271,4718648.02138973,4361205.39361823,3450312.65894744,3454436.55157429,3543626.21128447,7322761.40716999,39770933.1980252,12190018.9297409,7351310.66096177,6994047.10752569,8690779.97172511,7626945.67785344,8748953.13985756,29112861.7730847,12566633.8146797,17573396.2807539,126793818.962634,34938828.5025785,719329960.221251
"9",752895661.951463,4632.5,2011-11-18 08:08:04,88958443.5060814,218985957.775093,130561444.540046,71056676.6261192,38003420.2324583,23429764.4792534,5328192.44666463,3042633.40945918,3980539.04044091,4540477.76804744,3501943.54854951,3833321.3323125,3844219.91828321,4353608.05654765,3216041.93118856,3239823.78003994,3655413.43375391,4473533.81864316,8715836.90875759,32795673.8064782,8378415.69576499,6977682.7124377,6437256.80335877,8585275.21461799,8700424.8369363,9451658.3502037,18534508.2085752,13011441.0069649,16929505.8684566,108656843.58535,35849586.7451284,570864212.726374
"10",514771186.914259,4633,2011-11-18 08:08:05,57551720.0262214,43762271.2392268,83822830.2981386,71968240.137404,71686359.6145484,32852815.1199089,4215850.06938658,4098470.94579001,2925804.0647152,3840787.04756901,4167497.70708357,2536825.10574555,3651285.82506173,3976083.62362162,3626630.97090848,3944757.46343215,4485062.24202212,5767490.01962289,18128613.5346872,23636753.6880063,10248180.7325074,7562558.83160516,6879960.62331805,8192204.50506949,7349667.2800216,8608291.69574806,11980975.8930082,12159094.0907147,17362630.5224676,104475490.227896,34946760.6717558,338544821.698195
