2020:07:29,09:44:32,26.5625,1,0,0,16973,28,1,2,2,1,2,2,0,0,0,0,0,0,38656,332,651.0,650.327758789,650.108642578,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:33,26.5625,1,0,0,16973,28,1,2,2,1,2,2,0,0,0,0,0,0,38656,332,651.0,650.327758789,650.108642578,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:34,26.5625,1,0,0,16973,28,3,3,3,3,3,3,0,0,0,0,0,0,38656,340,651.0,650.327758789,650.108642578,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:35,26.5,1,0,0,16973,28,4,5,5,4,5,5,0,0,0,0,0,0,38664,358,651.0,650.327758789,650.108642578,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:38,26.5,1,0,0,16973,28,3,3,3,3,3,3,0,0,0,0,0,0,38664,348,651.0,650.327758789,650.108642578,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:39,26.5625,1,0,0,16973,28,3,3,3,3,3,3,0,0,0,0,0,0,38664,348,651.0,650.327758789,650.108642578,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:40,26.5625,1,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,651.0,650.327758789,650.108642578,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:41,26.5625,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,651.0,650.327758789,650.108642578,649.313049316,665.91418457,661.114807129,626.93371582,603.165283203,
2020:07:29,09:44:42,26.5625,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,729.0,728.36328125,728.419494629,704.622009277,669.246582031,662.625366211,628.2578125,604.312255859,
2020:07:29,09:44:43,26.5625,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,727.0,727.002807617,727.029846191,726.86895752,683.454650879,669.498718262,633.673034668,608.838439941,
2020:07:29,09:44:44,26.625,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,731.0,731.780334473,731.993591309,731.255065918,694.740539551,675.873291016,638.90826416,613.27520752,
2020:07:29,09:44:45,26.625,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,738.0,738.110351562,738.136047363,737.302490234,704.718139648,682.199523926,644.18145752,617.766540527,
2020:07:29,09:44:47,26.625,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,740.0,738.43347168,738.20526123,738.214477539,712.993469238,688.185424805,649.340148926,622.20880127,
2020:07:29,09:44:48,26.6875,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,742.0,741.708984375,741.666015625,741.381774902,719.80682373,693.805114746,654.378417969,626.608337402,
2020:07:29,09:44:49,26.6875,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,745.0,744.436401367,744.596069336,744.566833496,725.661376953,699.119750977,659.277160645,630.933044434,
2020:07:29,09:44:50,26.6875,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,747.0,746.533691406,746.500549316,746.407287598,731.479553223,705.047119141,664.957885742,636.014526367,
2020:07:29,09:44:51,26.75,0,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,748.0,748.773803711,748.775756836,748.425292969,735.472900391,709.585754395,669.485229492,640.125793457,
2020:07:29,09:44:52,26.75,1,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:44:53,26.75,1,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:44:54,26.8125,1,0,0,16973,28,3,4,4,3,4,4,0,0,0,0,0,0,38664,352,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,N/A,N/A,
2020:07:29,09:44:55,26.8125,1,0,0,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38664,342,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:44:56,26.8125,1,0,0,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38664,342,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:44:57,26.8125,1,0,0,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38664,342,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:44:58,26.8125,1,0,0,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38664,342,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:44:59,26.8125,1,0,0,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38664,342,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:45:00,26.75,1,0,0,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38664,342,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:45:01,26.75,1,0,0,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38664,342,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
2020:07:29,09:45:02,26.75,0,0,0,16973,28,2,2,2,2,2,2,0,0,0,0,0,0,38656,334,749.0,749.184936523,749.072998047,748.92980957,736.947387695,711.371520996,671.310119629,641.799621582,
