2020:07:29,09:46:57,50.16238333333333,-5.05977,-5.4,05,2.7,1,FIX
2020:07:29,09:46:58,50.16233666666667,-5.059776666666667,-4.1,05,2.7,1,FIX
2020:07:29,09:46:59,50.16233666666667,-5.059776666666667,-4.0,05,2.7,1,FIX
2020:07:29,09:47:00,50.16233666666667,-5.059776666666667,-4.0,05,2.7,1,FIX
2020:07:29,09:47:01,50.16233666666667,-5.059776666666667,-4.1,05,2.7,1,FIX
2020:07:29,09:47:02,50.16233666666667,-5.059776666666667,-4.0,05,2.7,1,FIX
2020:07:29,09:47:03,50.16233833333333,-5.0597666666666665,-1.9,07,1.3,1,FIX
2020:07:29,09:47:04,50.16233833333333,-5.059763333333334,-1.3,07,1.3,1,FIX
2020:07:29,09:47:05,50.16233833333333,-5.059761666666667,-1.0,07,1.3,1,FIX
2020:07:29,09:47:06,50.16233833333333,-5.059761666666667,-0.9,07,1.3,1,FIX
2020:07:29,09:47:07,50.16233833333333,-5.05976,-0.8,07,1.3,1,FIX
2020:07:29,09:47:08,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:09,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:10,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:11,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:12,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:13,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:14,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:15,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:16,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:17,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:18,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:19,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:20,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:21,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:22,50.16233833333333,-5.05976,-0.9,07,1.3,1,FIX
2020:07:29,09:47:23,50.16233666666667,-5.05976,-1.1,07,1.3,1,FIX
2020:07:29,09:47:24,50.16233666666667,-5.059758333333333,-1.1,07,1.3,1,FIX
2020:07:29,09:47:25,50.16233666666667,-5.059758333333333,-1.1,07,1.3,1,FIX
2020:07:29,09:47:26,50.16233666666667,-5.059758333333333,-1.1,07,1.3,1,FIX
2020:07:29,09:47:27,50.16233666666667,-5.059758333333333,-1.1,07,1.3,1,FIX
