2020:07:29,09:46:50,26.4375,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,525.0,523.600891113,523.496337891,523.549743652,523.619628906,522.105957031,520.885192871,520.462280273,
2020:07:29,09:46:51,26.4375,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,525.0,523.600891113,523.496337891,523.549743652,523.619628906,522.105957031,520.885192871,520.462280273,
2020:07:29,09:46:52,26.4375,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,525.0,523.600891113,523.496337891,523.549743652,523.619628906,522.105957031,520.885192871,520.462280273,
2020:07:29,09:46:53,26.5,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,525.0,523.600891113,523.496337891,523.549743652,523.619628906,522.105957031,520.885192871,520.462280273,
2020:07:29,09:46:54,26.5,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,520.0,521.936340332,522.057556152,522.642944336,523.545288086,522.122497559,520.914245605,520.484313965,
2020:07:29,09:46:55,26.5,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,523.0,523.269287109,523.144042969,522.691345215,523.234130859,522.1328125,520.986938477,520.546875,
2020:07:29,09:46:56,26.5625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,524.0,524.057434082,523.927368164,523.61505127,523.304199219,522.27911377,521.124938965,520.657348633,
2020:07:29,09:46:57,26.5625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,525.0,524.367004395,524.537414551,524.794494629,523.503967285,522.469360352,521.284240723,520.78527832,
2020:07:29,09:46:58,26.5625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,524.0,524.474731445,524.612365723,524.875427246,523.897033691,522.747741699,521.494689941,520.94543457,
2020:07:29,09:46:59,26.625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,526.0,525.230712891,525.001037598,524.301757812,523.965332031,522.899841309,521.64276123,521.069274902,
2020:07:29,09:47:00,26.625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,524.0,523.487426758,523.454833984,524.168029785,524.101623535,523.070678711,521.800048828,521.196044922,
2020:07:29,09:47:01,26.625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,523.0,523.487365723,523.711425781,523.81237793,523.99041748,523.130249023,521.900024414,521.288513184,
2020:07:29,09:47:02,26.625,0,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,525.0,524.607727051,524.295043945,523.885070801,523.995239258,523.222473145,522.011901855,521.387756348,
2020:07:29,09:47:03,26.625,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:04,26.6875,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
2020:07:29,09:47:05,26.6875,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38656,328,527.0,526.154418945,525.719604492,524.44732666,523.97869873,523.26550293,522.075683594,521.44354248,
