11.437 none 8.0 none 875.0 none ;
11.375 none 10.0 none 873.0 none ;
11.25 none 10.0 none 873.0 none ;
11.437 none 11.0 none 872.0 none ;
11.437 none 11.0 none 872.0 none ;
11.312 none 11.0 none 873.0 none ;
11.25 none 11.0 none 873.0 none ;
11.437 none 11.0 none 875.0 none ;
11.25 none 11.0 none 876.0 none ;
11.25 none 11.0 none 874.0 none ;
11.25 none 11.0 none 875.0 none ;
11.187 none 12.0 none 878.0 none ;
11.25 none 13.0 none 874.0 none ;
11.25 none 14.0 none 877.0 none ;
11.312 none 14.0 none 870.0 none ;
11.187 none 15.0 none 874.0 none ;
11.375 none 16.0 none 872.0 none ;
11.375 none 18.0 none 873.0 none ;
11.375 none 21.0 none 873.0 none ;
11.5 none 23.0 rise-begin 873.0 none ;
11.437 none 27.0 none 873.0 none ;
11.25 none 31.0 none 871.0 none ;
11.312 none 37.0 none 874.0 none ;
11.437 none 46.0 none 875.0 none ;
11.437 none 55.0 none 874.0 none ;
11.312 none 65.0 none 871.0 none ;
11.312 none 65.0 none 871.0 none ;
11.312 none 65.0 none 875.0 none ;
11.25 none 63.0 none 872.0 none ;
11.375 none 61.0 none 874.0 none ;
11.312 none 59.0 none 870.0 none ;
11.187 none 58.0 rise-end 873.0 none ;
11.125 none 52.0 none 871.0 none ;
11.25 none 47.0 fall-begin 878.0 none ;
11.187 none 40.0 none 870.0 none ;
11.125 none 30.0 none 869.0 none ;
10.937 none 21.0 none 869.0 none ;
11.062 fall-begin 18.0 none 870.0 none ;
11.062 none 15.0 none 868.0 none ;
10.937 none 15.0 none 869.0 none ;
11.062 none 15.0 none 872.0 none ;
11.0 none 15.0 none 872.0 none ;
11.0 none 15.0 none 870.0 none ;
11.0 none 14.0 none 867.0 none ;
10.875 none 14.0 none 867.0 none ;
10.937 none 13.0 none 871.0 none ;
10.937 none 13.0 none 867.0 none ;
10.937 none 13.0 none 868.0 none ;
10.937 none 13.0 none 864.0 none ;
10.937 none 11.0 none 870.0 none ;
10.937 none 11.0 none 865.0 none ;
10.812 none 11.0 none 865.0 none ;
10.937 none 11.0 none 861.0 none ;
10.875 none 10.0 none 866.0 none ;
10.937 none 10.0 none 864.0 none ;
10.75 none 10.0 none 863.0 none ;
10.687 none 10.0 none 869.0 none ;
10.812 none 10.0 none 871.0 none ;
10.812 none 10.0 none 872.0 none ;
10.75 none 7.0 none 872.0 none ;
10.75 none 7.0 none 870.0 none ;
10.812 none 6.0 none 869.0 none ;
10.812 none 6.0 none 870.0 none ;
10.687 none 7.0 none 866.0 none ;
10.75 none 7.0 none 866.0 none ;
10.625 none 6.0 none 864.0 none ;
10.812 none 6.0 none 866.0 none ;
10.875 none 5.0 none 864.0 none ;
10.812 fall-end 5.0 none 864.0 none ;
10.875 none 5.0 none 862.0 none ;
10.875 none 5.0 none 862.0 none ;
10.687 none 5.0 none 861.0 none ;
10.812 none 5.0 none 859.0 none ;
10.875 none 5.0 none 862.0 none ;
10.937 none 5.0 none 862.0 none ;
10.875 none 6.0 none 862.0 none ;
10.875 none 6.0 fall-end 859.0 none ;
10.812 none 6.0 none 859.0 none ;
10.875 none 6.0 none 857.0 none ;
10.937 none 6.0 none 851.0 none ;
10.937 none 6.0 none 861.0 none ;
11.062 none 6.0 none 857.0 none ;
10.937 none 6.0 none 861.0 none ;
10.812 none 5.0 none 855.0 none ;
10.937 none 5.0 none 854.0 none ;
11.062 none 6.0 none 855.0 none ;
11.062 none 6.0 none 859.0 none ;
11.0 none 6.0 none 860.0 none ;
11.0 none 6.0 none 859.0 none ;
10.75 none 6.0 none 864.0 none ;
10.937 none 6.0 none 854.0 none ;
10.875 none 6.0 none 850.0 none ;
10.812 none 6.0 none 853.0 none ;
10.687 none 5.0 none 851.0 none ;
10.75 none 5.0 none 843.0 none ;
10.875 none 6.0 none 847.0 none ;
10.812 none 6.0 none 851.0 none ;
10.875 none 6.0 none 854.0 none ;
10.937 none 6.0 none 851.0 none ;
10.75 none 7.0 none 853.0 none ;
10.937 none 7.0 none 854.0 none ;
10.875 none 7.0 none 854.0 none ;
10.875 none 7.0 none 860.0 none ;
10.812 none 6.0 none 862.0 none ;
10.937 none 6.0 none 863.0 none ;
10.937 none 7.0 none 860.0 none ;
10.875 none 7.0 none 860.0 none ;
11.062 none 7.0 none 863.0 none ;
11.0 none 7.0 none 862.0 none ;
11.062 none 7.0 none 863.0 none ;
11.062 none 7.0 none 863.0 none ;
11.125 none 7.0 none 863.0 none ;
