"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",951461128.459384,3785.5,2011-11-18 07:53:57,322690124.629435,162410181.491824,58409236.1227381,69376654.9470941,30898730.8654145,33169434.3991444,8212007.8326695,4989974.74678532,5158086.17863811,3161848.27552427,4855661.03095583,3489882.54692641,2790531.01101562,4262661.3660979,3902492.98979509,3671861.22524354,3711257.36270199,4080086.39350554,7543385.65471583,74663489.0942988,14049057.0150024,10801516.293304,10704466.0670135,13074596.8486803,8408214.02366356,8610538.41893799,12150265.2938246,12247183.4848119,17772802.6926732,159450065.915373,39451172.4920889,714501870.204646
"2",867900628.584375,3786,2011-11-18 07:53:58,185260885.033302,161820116.069095,81337376.4543201,67528748.3232142,49332215.2924297,16644446.0499904,5266612.87486799,3361725.61141738,7009726.63095155,4277342.89252451,4720610.64168211,3295629.95719632,3946432.13222999,4778408.43016707,5293085.29550126,3788862.7334544,4779797.34353707,4937614.82895502,14553858.5075565,123610089.4812,20289306.9889592,11641415.10286,13104975.1117667,13006503.3638456,8272629.91006484,8687966.10607704,12624219.9971749,12442656.9262921,18224792.9180802,226600632.605215,44430001.1646043,558094372.19074
"3",1061619833.02454,3786.5,2011-11-18 07:53:58,376763500.823543,210801039.684559,144575468.535594,48533349.3908966,27746965.7980187,9397651.71710778,3877201.09278565,3657811.30802759,4317862.39282959,4076043.84333087,4703779.01458255,4627132.82693125,3639919.86373669,3964069.32079649,3670620.52790685,3106204.58982966,3856390.53830926,4315088.37368351,8212914.82203898,111148252.294398,18378492.3250698,13142486.4338053,13516890.2189181,11029781.5361364,8285050.37984737,8577660.29708345,12219268.1958151,12774020.7429943,17016245.2711442,204332741.051894,37933349.3534684,781806245.319811
"4",1058256516.52222,3787,2011-11-18 07:53:59,370037342.732949,115783291.031059,63036203.7011034,137102196.56909,37753023.1965971,24229577.1159925,3901912.17481174,2877861.74553976,3816947.095206,3852215.88892044,4213320.09304219,3435564.22397373,3997266.97460712,4120883.5660461,3625537.22239102,3233949.51115616,3857800.66241432,3947268.57699888,8904611.86040598,80588265.0220463,16183703.5121581,10462456.4519849,14138340.7698679,11855234.0528067,7882597.63935863,8435082.5405649,11817458.682186,12760965.356468,16849943.589888,169902929.537306,36105256.378025,814896704.872491
"5",728329598.445335,3787.5,2011-11-18 07:53:59,176347749.058876,160708585.180215,110802985.227836,69958511.6210939,15442708.2907803,21705751.2379416,4731759.27162107,3015549.42982048,4265963.79909888,2877338.61343237,2755307.34532895,2942467.58845318,5490433.06869514,3687263.78383176,4091211.94199623,3067813.45277235,3586030.19682538,4400103.72023385,9548859.89676483,72867612.8610632,18038271.8174616,11629875.8283456,13964796.8023472,11690433.4981918,8131777.06616229,9099068.86263722,13155953.1588833,12505885.1551498,16994540.5449162,167330971.427804,34880227.9378871,488339046.278985
"6",970625688.282145,3788,2011-11-18 07:54:00,181633226.616831,89839757.7349409,123404145.493957,77086512.2696204,46700327.913402,15636579.2545402,8218929.02334963,5251914.3019335,4437615.41073226,5000740.65135617,4167178.21332454,3651030.1383339,3770609.9024653,7484672.31459505,19924981.625774,32707078.3607472,29758761.0706161,13676457.1134182,23248067.294595,113700038.96323,23933438.8035264,11729494.0436084,10807746.4904605,11513958.0003027,7915860.25646296,9369903.57114593,12770016.7988355,12296261.9361043,18278965.0322328,243896238.130914,105327919.760185,582434631.010236
"7",1067388535.30205,3788.5,2011-11-18 07:54:00,171499239.765062,132995899.966555,104984807.70568,91429074.7431157,32259247.4187032,44956170.3952829,4796424.79510945,4525268.8879291,6794456.61830317,5723072.35677952,4504597.06983796,4176390.28278237,4001395.40805294,4683295.74016476,4748258.57756203,4127077.16386099,4389894.91644275,5597589.76245531,26620273.9333736,223342532.448215,33622322.1128074,12434324.6424558,12025727.0464516,14140829.9811261,8929393.26545409,9118666.37840563,11585813.4449552,12864434.7936652,17807666.7854975,353150477.388814,46468931.7583118,629753682.155992
"8",839357724.990514,3789,2011-11-18 07:54:01,171379287.069372,117436811.109431,114352473.528294,53337686.2370078,34299414.0854129,21915216.4717783,5207790.35362558,3044614.61267865,4308599.08089233,5664825.2765147,3633258.77780708,4935849.98743249,3910479.90690591,4325755.14391985,4155024.65338935,3010495.39140402,3583103.58308731,4214800.50122988,9521662.80926179,165982523.817257,26770040.5542548,10810502.5478201,10907565.3719339,12573815.8782229,8179527.72979349,8516538.56662145,12151959.9566506,12682019.9706788,17723305.0774847,265282216.28453,39699168.6015157,496148990.474221
"9",1019221419.96104,3789.5,2011-11-18 07:54:01,290818179.886864,84107488.9118678,71898072.3884942,29640610.4207141,53502400.7627833,17878972.8363607,11223305.9665531,3650727.01164624,4552604.91652718,5184697.37440304,3749947.43531217,4247776.06153082,4573641.88556288,5549682.13037346,5963156.97420106,4929865.57238145,4768275.56832387,4638339.26617838,14409786.4034243,167622427.243956,22963496.2965337,10813290.1703658,10391352.1392021,13623326.7018904,8452916.16670846,8687167.12629567,12390017.1441938,12605548.7606929,17870557.5188679,269456131.291565,48455975.58574,662904194.851066
"10",900496136.670123,3790,2011-11-18 07:54:02,187199863.348044,164566918.210078,75341191.0321234,127975678.575505,27426854.0915384,22189857.4778276,6364844.44839734,4238689.35454685,3436143.01913555,3947279.53109727,4295554.56195728,4781758.05689779,3722784.5702157,3842957.7122382,4279940.623856,3088158.56299665,3525300.29754687,4044598.98605275,11512789.2703839,147590647.564664,23127847.8024764,12384212.0078238,12964091.9596065,14898103.4672363,9054887.46007446,8234430.90533067,12278119.7583887,13121257.0257129,18334525.4041524,251260458.348912,38394896.1056114,571615367.779287
