"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",1048619146.29353,5145.5,2011-11-18 08:16:37,254197376.905539,148858197.548069,160743085.192278,88102693.8768061,71187937.9589651,32870807.4559861,15509196.8036486,7234910.31404985,5636125.41693284,6060658.34672907,5074609.52209932,4932790.77166512,3824750.6604923,4494138.33757499,3837403.77954104,3676141.35242017,4872007.22151273,5500614.24152543,11569391.4969284,67927227.6468055,13826674.8798272,7205646.46720157,7959754.37911018,8281037.05794246,7827117.73633394,8814813.40072133,11330192.2973047,12153266.0137213,17332798.685098,146283308.253044,52482576.160825,812916044.607126
"2",1333600093.6871,5146,2011-11-18 08:16:38,117515724.153149,140625112.119761,158995679.21761,93272441.7279606,54649995.4686492,23662692.4564689,13265438.8720234,5340765.76765374,4746479.93742648,6363134.15461046,4404927.46530722,3286856.2774331,4852417.78119751,4461101.31010044,3737549.67372018,4940316.47114699,17049576.5354727,8929722.93086181,45512298.8528489,573299251.151168,30437701.3257555,11670005.4849222,13652174.1216008,10843464.0436642,8055913.82881588,9801140.70709061,11469739.9436989,12724290.7071786,17491189.7944923,721941843.424187,57973958.9651614,516156015.217054
"3",1534074399.84616,5146.5,2011-11-18 08:16:38,89375609.4848889,208988870.339536,204611792.683318,207524432.088782,93216096.039233,47373429.1194584,18911139.4998248,17952750.9720819,17449279.5333609,11270771.9858233,5180378.85840222,4156172.5913908,4262124.92282361,7857850.12826079,5609801.56670855,3632909.39004366,8320112.14649565,19328880.449764,45679143.1040249,306644894.047026,82965833.6949501,24274914.0415212,9309969.25449166,12862377.8177218,8979470.21875573,10004476.2572972,13752819.491446,14151996.3351843,20054234.6384434,531935395.501181,80627689.9268371,879320446.842863
"4",941065949.092862,5147,2011-11-18 08:16:39,64174895.152161,158599737.411325,112814453.606095,112332744.165746,61832693.8395743,28097436.7636789,7230561.31265312,4165143.89922975,4542884.66969761,4324210.04112973,4073892.70665986,3146359.49623363,3432848.32076731,3912980.35087855,4611008.19254807,3707294.14871858,6355203.70113645,7508994.06582622,14849234.8094913,164026017.354535,43728458.8325763,12654869.1672653,8831862.59627945,10893502.3853263,8117503.15335248,9104562.68002226,13122009.4819022,13242048.7047317,20314940.1219763,289165287.067591,41392675.2121221,568791743.697318
"5",869172844.507449,5147.5,2011-11-18 08:16:39,46110030.4883103,53566345.0838338,90256382.9498798,253205011.633944,47840256.9674085,21555868.404303,11167786.073633,5016710.81922426,7185903.15710249,6040049.72092524,4156906.01248831,4582400.33995075,4173710.48793568,4164966.20647373,4729564.2325916,4424180.99452282,8993827.40937322,7966143.00908185,14870480.7355555,66149714.3608794,11308180.3447858,6965437.01458539,8397785.99540472,9878871.60098544,8277850.58279671,8966362.5801766,11755211.1563886,13179323.3622837,17865613.5707628,153433468.873199,51181859.8600191,625708526.731956
"6",889292685.634666,5148,2011-11-18 08:16:40,145025358.122963,144433237.007098,152029583.391178,90111808.2426969,28626804.4712006,22758617.9688742,9338261.25598804,5263393.78041973,4969702.96558403,5188372.8302616,4183369.23419425,3499113.27307764,3807698.94293512,5865097.78978084,4327036.38925807,3676261.86146243,4706311.15404912,4613232.36184659,6895317.96067768,29402828.95427,9737670.3433438,6121201.11041476,8907167.38707118,9012172.26309924,7886512.41310199,8748731.39548967,12031691.1233095,12398183.5479508,16967535.5301417,99645775.0526619,46062189.6866998,706639697.575609
"7",741831228.287876,5148.5,2011-11-18 08:16:40,202274695.497177,197959257.837227,25438481.0787337,81284883.0325451,35841482.807962,26398001.5529008,4651239.57802518,3150673.77728209,3485947.44119738,3465782.08271682,4166786.56814278,3422005.59199627,3528800.55791487,4020457.88391561,3781070.09532937,3977956.57175779,4164055.98167523,5018988.73866303,6624303.10141346,31708521.3467952,9015115.04626965,6731459.88776621,7149244.94514146,8362835.93822182,8204410.22957357,8831362.91800771,12355824.4650096,12186671.7046481,17439562.8330448,100122155.106587,35768796.3473921,568720698.578702
"8",1249826221.34664,5149,2011-11-18 08:16:41,171384249.055326,121942310.078942,86938535.3017939,42925979.6901595,84665865.4571737,24544731.706017,8199920.10493623,4643569.39643846,2978466.43545005,3476266.73774113,4752630.54279834,5392063.73784953,4339788.95378791,3989122.46717577,4839241.89390642,4383774.26180607,8099084.72984606,10791733.1580215,27339611.1802349,369023008.662738,85706679.5406703,35893150.6688895,31888284.1538795,29876596.5364485,14212318.0885805,17424117.72184,17156729.9272714,13110271.0346707,20118443.5583975,635477420.722469,43070572.2980321,527723475.919346
"9",812479825.051083,5149.5,2011-11-18 08:16:41,86920313.0636503,197919564.774762,97825670.0324841,97975195.8477833,53227153.6830811,25578928.0444105,7236888.30250632,6260771.78664856,4116171.10580325,3773564.67038265,4007483.11959959,4053131.60699942,3221229.70946949,4919000.06985949,3102514.06559327,3266852.27038475,4381249.46178355,6449316.72608155,8794587.75538611,76047444.147972,16371036.1722334,9509978.26508892,10990538.6972317,15005229.0139619,8533254.75469782,9565564.34642888,12035262.2827171,13076553.8508325,16730894.6275842,169079740.647815,40124809.1233177,565969591.092006
"10",774969879.000532,5150,2011-11-18 08:16:42,203624259.945948,186807573.662994,57204261.6519259,74337087.0430456,55467727.2561512,39845506.679766,8052238.97533573,4696255.87744639,3602883.66732433,4268064.79491263,3177641.94656521,4344137.59087112,2993272.69227571,3581874.48525377,4188064.00656467,3266662.43019797,4371820.52687515,4257900.54778974,6495054.80666642,39539376.8634936,7045404.67787728,5821177.14314789,7088738.87486622,8677921.369423,7889511.12408738,8420495.12642362,11528087.1428945,12305086.4240317,17322417.9340114,103032515.567981,37997894.8609366,596805304.014695
