"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",683942509.653498,2920.5,2011-11-18 07:39:32,173522759.893169,111134536.489595,40114068.3922284,64707909.287731,38877074.4331242,35662091.9888213,6707604.60054724,4179262.95106276,4720221.92256129,4703559.80507265,4498884.30263618,3757655.866835,3602250.89607359,4045043.84272767,3921126.54132217,2978475.55185012,3480965.67974268,4211236.38919284,7047510.30384136,43097481.9813662,16026040.9999514,22909516.6988476,16091632.9300693,11527955.4869368,8130442.91555558,9555033.93739379,11708210.2520345,11881058.5734002,17876813.3887649,145936859.02591,40573526.7002287,459491976.256042
"2",889852384.820963,2921,2011-11-18 07:39:33,124416290.191698,102030515.089027,227029324.546087,114142027.45911,27663407.054844,27467688.8859488,6314647.66715504,1936460.6390573,2575472.9359652,4349971.73843653,3704564.8627093,3847379.69591414,3956831.6508725,4166576.55541871,3829635.44471943,3531183.13228403,3559639.43333393,4142580.53767449,5951184.29189391,28774607.3576857,10005676.099529,9903628.26777403,12772227.8130995,12460231.9618565,8833465.66347446,9343225.39591607,11681867.1691029,12841733.6074384,15363008.8911304,109626998.273134,35325823.1641859,707995229.386391
"3",813692678.344781,2921.5,2011-11-18 07:39:33,119645823.450405,234860064.573134,130108860.445483,108182618.738696,27127515.0988499,15877666.052746,9281212.64094294,4764749.13005179,4499463.55386059,4248767.53692381,3201732.16876124,5071131.71061341,3737477.24859162,3721272.78726502,3702931.28408193,3402975.53235041,3715980.57274549,4020507.59589296,5154055.00836333,21362432.0005416,7804550.09370259,6973945.07877713,7554416.19154671,9495163.01277104,8311959.31920388,9208774.42654517,11020367.7357933,12325690.7391444,16412657.3803409,86609714.4616093,39765093.4524691,650443638.052232
"4",687514445.842114,2922,2011-11-18 07:39:34,109360975.006703,175204352.171144,102563996.207912,69710682.2035882,40098253.0756872,21920815.1293351,10141644.1432189,2584957.95300256,3766104.05014674,4458317.57085125,3812568.85946234,3650255.42593278,3689518.57915241,4149098.33706637,3871310.37947613,3324306.93395945,3308656.46324652,3410070.72898235,5946614.49569273,22164915.9156337,7869613.10191526,7364774.66596801,8044660.23353263,9704620.3720031,8791466.36509037,8635060.37100072,11936191.3463441,12679446.1735677,15300890.2438649,89249843.4263545,35995976.6252938,526225589.960218
"5",991448418.678619,2922.5,2011-11-18 07:39:34,258091811.986952,146526759.404347,55593071.0218673,179220835.714023,49119848.682282,23761844.488715,7436166.71018193,3512202.88971434,3034275.46777624,4080145.78994645,2672702.44122488,2840289.78895079,4004730.71182534,4420887.57571945,3844794.73434339,2740755.91727062,3366646.94488293,3864160.5731771,5928587.28845375,22931874.6487036,8496298.12630367,7559241.40382975,7411834.89962611,9859023.83719713,8256144.39934411,9394335.36202083,11715778.5604331,12208086.792999,17069998.050704,90805523.1320396,34415303.7094624,829624839.162086
"6",749437108.178825,2923,2011-11-18 07:39:35,178975175.89319,132948536.789499,94868845.7287162,119642284.696085,79504474.2912403,11449132.2476289,6050754.64600232,3963825.47482709,4197263.8945653,5542266.15799515,4380100.27796091,4088145.15094342,4088307.49865997,4145055.71535447,4103184.83761428,3650285.56653317,3309624.90546761,4067306.90519258,5619017.99964178,24541768.0070584,8245325.76202561,7402293.90532931,8023460.83719538,9397693.06716945,7945894.22176087,8640891.52563521,11610537.9979729,12045556.2614131,16391890.9552215,91147559.7603393,41449148.4529589,580635160.255366
"7",573511858.583884,2923.5,2011-11-18 07:39:35,126949311.751806,36191160.5591656,91562492.3565048,87792024.1486859,52605035.4468198,27935307.2169648,5624932.01277749,5067152.58160419,6401340.10964811,4363340.73713659,3660399.50003952,3076828.10337171,4059657.30302077,4064001.50906321,3557729.6816351,3253903.50933326,3122357.58180631,4114712.96103492,4935460.05933056,23136613.5711729,8037215.72008633,7455028.97103641,8145176.64185983,9784907.49800715,8355412.1857481,8637989.82262107,12105028.5075846,12528631.3060681,16608107.4771183,89961947.2900743,39920420.7023345,406547835.279563
"8",572860644.323163,2924,2011-11-18 07:39:36,58011586.9139595,52164140.4373557,65554609.1209122,151079267.416677,43861933.732557,23160518.9897222,6356594.60068531,4794379.99608633,4864457.41128635,4166226.871092,4122770.85169164,3729300.06549032,3005704.90055863,4503137.4280462,4283022.3020521,3532302.66822856,3851760.24038423,4092462.30734437,5427893.73636458,23729147.0324855,9628405.00574921,7152347.70714592,8321345.93065487,9364828.63258978,8165269.29698052,9213066.95596349,11301047.1407934,12125128.8463045,16570297.2723435,91981204.4687541,41657469.907741,403250611.975842
"9",587953405.59178,2924.5,2011-11-18 07:39:36,70878742.7554115,73483592.5690793,71741386.5536513,132870887.146082,33314921.9836762,23973366.1740056,9120570.12780222,3336361.04975826,3498780.14055112,4618389.44649449,2501535.64150785,2930712.15072759,3906440.12577188,3594937.61229649,3798593.41767509,3197546.55215188,3894205.82212207,3685478.95311629,6043338.40029874,29495493.6243358,9079370.17747658,7590631.28750411,7764676.39907024,10123116.4878976,8038633.20134024,8267122.36145774,11464173.2238064,13015796.6286483,16984184.927683,96888393.0890052,36765961.8531636,416621223.460768
"10",757823302.374382,2925,2011-11-18 07:39:37,253272628.950756,166987354.926896,116633641.890684,39161544.9997606,39976099.233846,24215285.8231757,5162767.22777319,3266229.0538926,3801670.59534884,4503837.12994146,3573553.8285881,4183240.99159513,3505793.52949352,4030906.36874047,3705832.3696845,3462182.01366748,3766541.33422629,3988667.09207261,5412750.98428463,27863635.3127762,11164008.7378085,9763075.8956079,8543829.32852536,10406876.4435693,8428034.08533517,8994405.20136107,11419967.5223941,12172464.6016872,15215764.6357492,102402996.344504,37234787.8596195,583144361.53157
