"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",942467143.052813,2291.5,2011-11-18 07:29:03,235914469.977355,113270388.496887,163974878.615875,63086012.5457692,31132863.1289876,23857132.1346141,6340250.45755905,4041409.85314539,3415203.17298903,4220341.34763585,5099257.72491975,4150658.22857825,4699417.02143126,4992126.60171343,4871058.64106776,3541589.91289558,4617613.89388588,7335157.34214867,14336915.3927635,91535833.6409799,23191229.8465507,9457628.40342041,7231057.32949545,8096682.65384457,7447733.97824062,8854443.74739328,12259869.5498064,33701393.7927179,15065112.5275086,185060704.310123,42969078.3026656,656700964.477022
"2",617285597.948838,2292,2011-11-18 07:29:04,106287122.087942,68847112.2845086,146182653.579603,43058584.3615474,17307515.8519721,15428116.2617455,5971921.44021533,5396066.33072605,3919706.45583071,4377146.20145304,3570715.58144643,4240445.73991266,4341633.62021844,4066033.93679185,3757912.97520297,3818940.59655599,4505448.0207678,6200995.36160245,10724528.8838992,64838136.8183553,19017950.074508,7748937.70685068,7167156.6800498,7660395.78091712,7870633.2176219,8965543.90041054,11817503.589679,19309501.6828495,15218218.8795146,148027878.653829,41220177.8705917,383988991.616795
"3",762847663.631923,2292.5,2011-11-18 07:29:04,246319245.555076,97462215.9758631,54665784.3267831,115822712.888766,40430730.1775923,23963971.396623,4192298.4283954,5760815.81872699,3319851.2259165,4510664.4256729,4428974.48067001,2797324.01016704,3625803.11880586,5196224.82743468,4208223.65874298,4019306.75454844,4575902.11905113,7536113.79838488,12864424.6413014,70607424.5073279,21471416.9985536,9613678.80570162,8251586.37741989,7428566.31158602,7724302.91350639,8596342.25486956,11717808.5817624,12613206.122761,15605277.6683019,162078533.843158,41604209.0323239,522418170.257147
"4",707733390.364987,2293,2011-11-18 07:29:05,73671358.2930807,127924727.112096,129822716.800844,73768656.7669926,43286558.4626519,32177770.1803681,7364333.15831188,3203662.24963368,4187164.23406089,3497834.25296849,3092839.76957441,2698434.33379645,3108550.09190238,4884431.51484781,4097289.62486938,3532008.25340525,3901186.81541534,6090550.3950883,16245351.8992595,75040576.6678823,17509227.2106409,8887398.38767329,7368773.91239485,7385019.929636,7701331.87397212,8386715.77705582,11893249.77164,24861653.3124805,16762148.9132482,162103843.628002,35519287.3039952,460233272.714655
"5",861182375.976055,2293.5,2011-11-18 07:29:05,179016669.714652,43570894.3028414,145184900.579586,83844531.8957385,24784953.478678,11567107.448475,10221097.9533502,4696668.92989955,2718580.54803695,3327503.50775619,3365958.54637949,4579586.10656158,3932078.6816531,3957361.86735796,3347052.14504447,3541539.39289956,4046779.21820896,5983305.41777886,19436564.6098604,130030063.581286,25758142.6241233,8539222.27331254,8035981.40061301,8022102.84827652,7666865.37914904,9310386.48273319,11853290.9679253,28915547.9685764,16973499.7594886,230210857.882132,36981261.2368398,540118941.081051
"6",826415859.752774,2294,2011-11-18 07:29:06,105035126.748164,69096771.6443428,133382032.015818,115971853.353239,40019630.9083921,26391616.7855838,5044803.19744574,3972961.02369173,3399237.78323962,3924236.70508796,4652241.51624938,4408077.95269839,4720979.32520233,3536908.89866228,3481645.06345251,3430421.80033977,4018675.06582808,5614518.97711417,18610308.920447,108132933.441512,18357360.4092269,7919979.25495383,7666592.64539657,8095211.2825013,8141850.82031132,8453712.94052249,11573021.6126042,12627210.9033508,16317848.9308569,198177205.696534,37960172.3199162,553082015.753633
"7",714270025.104969,2294.5,2011-11-18 07:29:06,90236481.2203043,74868888.480265,114643732.086549,95416873.2858764,58283796.6415679,19340628.3926976,7053651.70002535,2483879.33218038,4734477.85289032,3865063.58406265,2811730.1988703,3535275.11597994,3916837.33487555,4171451.44623805,3355239.07552919,3674653.14491343,4527061.67454675,5992597.17150905,24680310.3829162,90515028.5093298,21054810.3308899,8343407.7960032,8853582.61020841,7931065.94604472,8155569.97144473,8136156.9377872,11557218.5992679,21676276.3121088,15277847.1753285,190842653.212502,35186900.1819856,442397722.407675
"8",978397078.455584,2295,2011-11-18 07:29:07,157977510.030488,70973666.1106442,111750715.70909,77269859.3020402,45250362.692899,30269905.2131752,12567793.7447483,6273194.51928538,4892490.85437405,4285793.34313899,4095705.14698603,3482172.82114177,2968492.49672719,4753275.18017477,3871974.0593348,4588740.59614707,5015239.44786363,9619455.42249176,30133922.1967214,150374431.734913,23031099.4312324,9801792.2046043,10293128.3830112,8446291.19988822,8389389.91280715,8453531.72804327,12209881.1962581,23383368.8518609,16679093.2727508,266648057.810271,45978447.8599937,617352172.460881
"9",1034939771.2916,2295.5,2011-11-18 07:29:07,100510948.988112,256404473.788367,80378281.2475886,125611532.194351,30520579.5899864,22525307.8445989,17738304.8797549,3713642.3775785,2857209.94924954,4338690.27093471,3503756.91092815,3270198.28942093,3743341.38231674,3024270.19043053,3726262.54412749,4092646.85142579,4386627.38466816,8412715.50543955,16874407.2968756,162104659.613837,33428704.7766121,12293641.404472,9562017.7016478,8112954.75100374,7650703.71085032,8122519.08134621,11889814.8810516,13491616.8272623,16887723.7824371,274324486.360627,39234553.678423,682421080.545406
"10",999672828.43149,2296,2011-11-18 07:29:08,248602796.017081,99827781.3375732,75609757.1093155,83315862.6384974,31303661.2098012,45688089.2391208,41541760.267747,5704410.99588213,3480964.87501929,5471421.82717777,3993367.37879124,4601884.70686265,5023085.28418789,4418664.0023737,3366898.31860118,3684939.21579826,5044081.16531219,6934749.20285785,15608099.5934855,167861681.551159,23925011.3205296,11782991.2932397,8202379.68860286,8475819.65315951,7698558.82137942,8752222.43948405,19896819.145388,28932565.6152068,14123810.1788527,267891327.439161,52866698.5363178,619272508.521056
