"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",1921213101.67097,5444.5,2011-11-18 08:21:36,106434342.300525,133613203.715429,101429511.416816,109802245.120029,85046510.854721,48227346.402252,17453118.5568132,9475234.64186199,6967718.82554526,6061617.51738354,5749031.22206319,4558570.3636386,5067887.52312567,9744405.444303,8202045.43762055,13092360.3855776,24394842.0066331,35405758.9777125,83487043.8089998,539449000.335655,119301795.698722,61157974.3642951,55911084.5509426,81895021.5052661,32121182.77681,47179586.4994693,66566826.6654348,40152451.8538169,45688453.3470761,1110888341.01256,81942458.7767595,615036580.374271
"2",2279495849.27593,5445,2011-11-18 08:21:37,336652998.476901,108345036.124583,157195932.066204,136955640.561169,69867301.8238525,27086019.1607262,10637604.4420436,6891761.91612846,5446725.34910796,6681942.86817691,4820121.79763842,4978635.19769144,6293801.11491234,7903372.84047979,7373547.501162,7409739.54568132,20507084.3164264,41418780.8593294,92848934.7713348,683598452.423083,124846637.317804,88075503.9821305,67125723.445876,79884023.848185,28730087.06312,47242439.0458599,62204249.5517883,31231588.6467274,46064949.3728707,1298855953.89277,68819375.6160018,802652498.24619
"3",2359042673.56565,5445.5,2011-11-18 08:21:37,319420315.154206,96506191.3686854,179032721.275666,108138531.655644,130790595.272059,65643984.2331147,23407877.2861576,8434333.35444424,3544812.18539755,5586701.83553817,3320308.60183044,4371683.05412759,4465773.09000363,7638506.63287984,8616229.78610183,10748633.4493118,20534081.6252038,60807504.9548341,94707219.3243442,656273976.818829,106280651.075144,84568561.2300511,61067138.4749088,51700223.1512092,32895137.8880017,55009820.4796912,68621831.8650234,37151079.1732786,55573934.2091619,1251416641.33115,70940994.4118466,907736181.189998
"4",2200977362.96322,5446,2011-11-18 08:21:38,233915943.182046,103877004.159999,72257690.2518869,90537647.5956121,52560339.9107182,30002826.697648,8665319.18743696,3577582.7829781,3898474.18950723,4191199.77298277,4368237.53169106,4727533.03036159,3962133.35272582,5803401.34298309,5061710.33299324,6577150.41620517,14987840.5326377,39576458.1398242,107384081.472185,728095428.430452,154235964.368648,86714985.6030086,73293789.6957511,76714563.0350727,34730630.5285392,83925920.5275086,74348221.6936821,30339825.2140974,37409543.6484083,1439152549.33658,50224324.0232887,613969903.606782
"5",2271451086.7796,5446.5,2011-11-18 08:21:38,68819190.3203999,103257404.095036,148187774.715057,77673620.5438263,54967942.0139956,31271026.4545708,11171636.8774064,4826545.31922924,4875170.50882427,4912328.72532504,4994022.24231451,4793208.76502035,3814269.50075775,5260951.12092987,4733407.58029459,6574989.0626064,21145691.7479672,38345117.182443,108146259.840519,868976002.377919,188667410.840551,98092382.2724826,97954843.5764006,67756584.278415,40146590.8079566,76842762.4379965,64257245.851932,26751461.2351148,41227973.0317359,1635661020.19524,53565090.6921862,482922167.56362
"6",2428686081.21303,5447,2011-11-18 08:21:39,175304647.893401,190375843.054432,226595451.921229,102993403.746386,45163817.732272,26851152.3565226,7541376.65060671,5524690.73238872,4864287.65628675,4809945.30554189,5417495.15210764,4938472.73456832,3708099.18890572,4857039.93740025,5821409.09400447,8052145.8413324,19747794.9341918,45577570.4340274,113648493.447016,731097160.365909,168931794.727623,92333308.8134745,83325061.0241307,87848113.1659883,35325933.9508651,73018707.8904957,56527766.392416,30747225.1614776,46201330.1752172,1476136009.28437,58206018.1587464,789967426.857768
"7",2048186525.18127,5447.5,2011-11-18 08:21:39,60597074.9240637,72067477.1368981,189856996.863782,128635782.048155,37998462.5781085,19927662.8877764,7827443.23707542,3850802.99167648,3056019.28661893,2651640.75758496,5233404.21433323,3552613.89674554,4027300.35263285,4767890.34725885,4451547.61426712,7252479.44691005,22821204.6486305,39871891.9300396,90149224.9483335,591367680.208935,162655396.637834,99137794.9056065,107233678.980228,85174522.3692999,31202974.565647,85035336.0931846,63450777.436898,52934885.0206924,66880491.5827022,1345281688.07271,50183268.7178609,503651895.299021
"8",2749309575.51099,5448,2011-11-18 08:21:40,214146896.578271,90937395.0359341,117097262.292516,88688141.6027957,25433691.254231,34019729.1311766,12954555.7258283,3732443.46917349,3778833.1268127,5233960.2112332,4564683.75519846,3501835.22837512,3929558.07554311,5388925.03804264,7174087.65782849,12184066.2451884,37093204.0225485,52059109.3828494,98689806.003745,793442116.700427,217256727.912287,119496314.71678,123694165.534556,130422826.241901,40664958.9761379,89908307.7438007,79360156.404612,70229928.1401717,86666742.5381471,1740199563.97134,67106455.5820201,753045920.675912
"9",2497412765.45395,5448.5,2011-11-18 08:21:40,122635873.385084,145989022.010563,41146035.5891952,98801219.5285062,50576348.9689575,33259343.2113653,12150947.7727116,4965118.98213627,4731378.69555873,4690802.92649025,3828893.33083085,3973314.3229656,4679554.69927131,7341443.85702578,6386455.21620643,7070750.9719771,29747098.833249,43863024.0287568,148170829.764222,757727167.627604,192281821.298342,102619175.349704,125860735.384135,162634764.065645,49493625.5469529,73691879.1277017,69431034.8678267,75556575.1111105,83556668.5955035,1714575445.0619,61267459.7753996,522851364.190381
"10",2981380232.81906,5449,2011-11-18 08:21:41,95775160.0858128,170570121.610502,91721796.3462229,79720464.918917,58077142.9347896,25722377.13647,6352794.74026586,4432671.7559705,4357235.70517191,3053342.64833304,3616810.53911019,3738457.91388005,3469931.43086568,6240778.45291333,4583819.72073798,5964900.03441576,33455901.8690311,43733886.9877375,108191421.020467,1074176334.82569,249474054.243264,111914159.717877,157887684.440008,176324661.713397,62806939.1802484,87113533.2832072,72554290.4588127,67809441.7044055,90403418.4408695,2143167831.18357,48627684.365156,601503913.05468
"11",3306560968.12354,5449.5,2011-11-18 08:21:41,211455834.468626,206576423.389067,86373162.8989975,96817712.7292746,30415158.8245139,33430193.1991977,7495418.87042456,3790269.55472286,4373749.17202491,5661980.82270776,3593202.37261522,4283494.40984652,4110747.07936175,4970338.36732632,4852022.30737531,6659804.2198105,26254958.3273542,44861045.8993121,114479803.494159,1252155710.19885,239869726.061803,116328600.917327,221658680.554837,241280885.161934,64593435.5322513,85357225.5600852,59232793.6887672,65918731.2738116,87657990.9337409,2439008032.39981,49738604.3499234,637359860.512409
"12",2466543545.22944,5450,2011-11-18 08:21:42,38116378.9930123,98213293.8307029,86521802.7608198,51829923.937921,41286927.7648349,16071515.4494374,8001764.76735032,3508910.9734786,4316833.43260391,3551338.11418105,4087196.71768493,3344950.00509359,5111986.078617,4470863.3421543,4366492.2424454,7561207.38470819,32944322.4361408,43080877.370997,106474147.847376,965391076.001804,169297631.9476,86515902.8193138,147671868.211902,166773223.390276,44070221.4965955,77697332.8783615,68714106.3809889,67010589.4510117,98220911.158526,1880054518.54198,47517603.2390342,340904869.880166
"13",3260741139.17267,5450.5,2011-11-18 08:21:42,112713316.428859,41916967.6291138,89104017.4745393,104029485.001672,39551244.2193624,23556266.8597456,8754730.27158211,3757952.43173866,3339802.85998167,3975367.68406181,5135810.98389495,3930233.32080206,4624443.97049912,5069819.59687267,6827752.030159,7600116.66321413,34146748.3887951,57817962.9686481,122530930.542357,1236759529.07977,333199281.072123,189533562.128244,226272402.332532,215399274.094954,55335948.2234389,68236744.027828,62799664.9405453,69560967.3043756,126943520.206095,2570602679.34974,51989479.1870345,406882148.226121
"14",3260540977.18466,5451,2011-11-18 08:21:43,32991579.6993991,128391633.074013,77849888.1852478,64207344.3265622,31263175.586164,28006147.7546979,8890439.28472733,3560245.19563419,5049240.01109541,4300027.20234155,4094758.03524251,5201251.84823253,4458715.94224155,6401799.27028503,5772528.50633619,8539918.98007223,52726601.7992397,52876398.3997515,137939452.694839,1337191949.74671,271090075.199307,159075506.170613,208577705.792987,198619625.180615,56324295.4076705,56191649.7917161,84283690.2936376,88029689.415115,108853989.861456,2581123957.73564,57932841.6248944,391476528.861384
"15",3063714666.13516,5451.5,2011-11-18 08:21:43,83252646.4040395,77071560.3245355,103372280.843958,66520969.5992519,24605303.8744533,30324454.9075851,6916563.12675462,5282676.64067276,3856696.05564821,4100074.10623464,6575212.18559213,3961078.89366192,4495926.51629456,5339602.69233328,5012465.90505938,7414467.62481585,34923627.8458608,61073855.7141449,128457022.837888,1182990594.2109,305190816.906058,145714776.696725,175319978.503604,193192219.443851,64807612.907404,72826777.7971445,95081527.6051949,87655048.5552201,98441717.1765212,2426116440.44039,54480603.8235705,362046338.327944
"16",3927371317.07378,5452,2011-11-18 08:21:44,137172858.04788,243497974.567548,131902939.329525,64464402.1716908,42982596.3627529,22955771.1266346,4485995.60191463,3632905.20579848,3168104.12816927,4792816.04743688,2860796.61048566,5053832.98582444,5317985.23308167,5006539.28746975,5067913.17866079,8441946.11898067,38610039.0411038,80954197.4939445,194969627.234342,1419249455.18455,396196807.19764,187438260.88146,250399379.035626,234577471.24045,91664423.8059779,122845617.953251,106048125.109829,69681278.6642537,91763215.2239976,3074368741.8299,52779632.8642028,596587927.873638
"17",3323249848.76778,5452.5,2011-11-18 08:21:44,131432270.518112,232151948.355811,97473546.5392405,42676689.4389121,58255698.1503439,21400583.5571008,3247358.26405177,2446428.11206804,4139647.90440225,5455325.97265501,3680339.89681573,3988467.56502871,4055147.32648013,5256377.29929462,4426416.51776539,8897280.81610217,28578238.0840075,62172401.1051907,203764413.963441,1129093181.60784,305258902.835363,137196849.509849,143710806.821254,192639064.986868,67977403.7876036,89899553.4675842,90080247.7134812,65840574.8420277,103834625.874298,2402503957.56444,53223387.8720718,658446648.68655
"18",3692151685.77768,5453,2011-11-18 08:21:45,81316465.989188,86795975.3226582,69228239.5271918,99228613.1920347,52490183.7659388,29061087.7234035,4853189.90069327,3795026.18723295,5554606.78015499,6696466.63443281,3500497.55289964,3896606.25825386,4619878.10324266,5414106.52108231,6048978.2934768,8761557.22660816,31600122.4841245,91974675.324687,163763197.698916,1364661638.59525,467803586.318387,165842391.415297,189878194.06777,259699941.375266,91903915.5347694,87068287.4151521,86476729.3196855,91424284.9039508,163838104.289883,2942375918.32529,64583581.6428214,387176601.012723
"19",3866924847.49776,5453.5,2011-11-18 08:21:45,232575375.794252,87323332.4346208,92576206.9090654,98068058.1139321,82866938.5616034,22284436.402804,7253796.73285662,3405103.86509686,4410589.44162971,4802485.87803915,3363881.03348959,3590132.98052619,3198226.81724295,5195106.8603707,4743693.89156469,11609939.2064906,28612402.2219343,74385378.8557983,180752851.976357,1226672383.34186,416891566.32758,182960548.83312,245260734.100963,277185910.339449,89607478.7004126,87591113.0327777,84216552.535348,79494494.6637848,116494875.363708,2834010925.81637,64341434.9320239,726807517.239694
"20",3307895238.94657,5454,2011-11-18 08:21:46,130325805.698186,105566361.744501,108802635.864637,137777846.59258,46413622.8042847,25612136.5342073,6917618.93467438,3650980.65984721,5969676.77705332,4873032.23466382,2941302.45971007,3213425.48597348,3048732.52613595,5106900.46822921,4379960.48764755,8240019.4547387,30326035.4861145,77822604.4251897,147887294.468522,998653954.024984,251194629.842271,176656639.616147,181190937.250785,228054455.333861,90815692.7992352,121155466.644659,123585780.526558,87101541.2524633,161022622.798841,2354329552.9548,61413670.2511206,586052272.744747
"21",4024766736.57475,5454.5,2011-11-18 08:21:46,138773413.822814,171798346.830888,51012953.4716234,101111738.077282,64921068.0075897,22102025.3448832,3605944.16749855,3224623.11799598,3013012.97141472,4465529.16697565,3931816.32964511,4691190.6813126,4316745.22582009,4562880.24239872,5506941.50714099,8373276.7575687,36076798.3653069,143180694.338986,123077227.9662,1333568212.46319,382382129.726858,194055916.866658,191640091.771491,227297537.183578,121363259.947684,207880928.129328,178753736.074176,150669268.804492,150533502.944707,3040661163.53797,60454965.3474834,529460734.634147
"22",4256466923.12973,5455,2011-11-18 08:21:47,185332566.469277,129411290.171856,144489826.13144,100231529.290376,52236686.1607138,12965242.9849101,4669143.71070821,2971101.14197857,3374449.16078939,3981173.68981492,4023379.01874518,4472424.47769713,4880210.3948243,6518092.75996868,6932453.96318074,9044698.63980225,30362933.9078118,128741459.990452,108981144.481455,1363039906.47208,337720446.152608,158332146.266336,168551165.266728,270385527.220698,120268556.318909,227431256.174516,201165159.188717,222002390.535072,220461918.131413,3041106752.41293,61559338.2446363,636978795.49196
"23",4283472953.61724,5455.5,2011-11-18 08:21:47,77217824.7842328,114579108.015374,132829863.865958,142356033.510685,37073225.7564829,32355144.5035618,5887331.71781131,4191611.69908384,3256224.71420123,6518546.32826921,4020715.66484242,4434800.30614443,5163148.89619488,7321852.76856047,7210492.54591732,8317834.20064772,36829011.882685,107401513.967388,94347072.5899966,1140762555.98561,350621847.472564,249290291.696904,231605146.822562,439902786.431245,148795801.904511,327382919.663282,209749405.741207,148244111.584665,211090364.002305,3244249697.94915,65577419.2801349,514615856.866349
"24",5281846056.28762,5456,2011-11-18 08:21:48,200428133.141896,72407923.6360072,92304167.1410225,64332581.5654389,46582460.6006908,36726197.9337157,8211320.45792484,4346733.65610536,2774065.95337385,4266690.85587592,5220806.33506574,5049256.45875067,5033195.64908741,5198960.78886012,6665830.74750096,11712907.204097,55176548.4998196,155694966.89684,126001377.661289,1892338991.88788,477474242.101056,205582354.533743,235717428.398704,348233854.808085,168719357.298648,308777512.990506,233081184.854617,149351921.374267,342942083.437825,4113019891.46432,67226191.5373725,513012486.973399
"25",4953311182.20726,5456.5,2011-11-18 08:21:48,161701245.097221,130418288.783475,207628741.300097,101509919.887118,70114450.7907299,20024514.4826166,9539696.92769182,3005511.45116374,3388692.0895787,4029744.35296471,4418584.06944694,4510988.43722461,3881565.02409116,6046381.00348003,7686840.46002529,11864522.3964265,34612200.4664629,101957985.79183,144556201.172385,1601939355.06603,452184125.947462,173717442.320656,194933929.272647,296045067.207503,168651299.668307,319284627.053485,238689974.632303,170540939.794038,350691768.13076,3607827337.54021,59184275.426724,635192720.147682
"26",4782674074.06553,5457,2011-11-18 08:21:49,111994852.776885,46734656.1184955,43739488.3981755,44335660.8064903,28241055.051657,20851351.2933853,6118627.63250579,5377060.91145251,3673382.61018183,5477405.03916752,3426607.42586258,3765921.55247656,2970796.33576398,4152748.34028274,7372580.51278241,11750881.2148866,45275888.2312116,132785995.72012,181873948.354741,1367086312.78571,597864546.636077,239928888.661505,225490484.744727,407946055.424643,198437536.37455,293246726.113489,242541435.748359,162477521.967978,304351803.693922,3798511418.40319,60199563.5764422,308695999.742326
"27",5105656874.34334,5457.5,2011-11-18 08:21:49,134680949.431266,125608949.664756,152368346.359922,108449670.186378,57942056.0154573,14440100.1555504,5451856.25208294,4263858.66430811,4092052.50809784,5911205.907822,3639214.22316639,4238727.01981479,4385622.57782005,8069038.77943281,7457262.99341195,15137829.2687934,54651348.6312869,102670142.515703,270625773.984627,1588086108.63218,501534077.638121,201895113.944016,202127527.004363,365994942.674915,189382024.369459,258430502.855159,271154125.634779,140184354.26009,239811065.409679,3835908564.67979,77681515.2218087,628372030.815458
"28",4711751264.38233,5458,2011-11-18 08:21:50,216811052.75537,102247028.073655,102787297.897246,40765825.9054972,44088549.5735992,17000098.6112895,5119453.96786973,3300061.4999389,2043972.45183549,4126136.84772842,5584001.54081948,5328416.38555612,4017347.57846379,6608341.86672519,6160980.29547391,9811004.39582272,39248146.8001183,95777576.3114303,217773081.423371,1412166780.81547,496082372.810113,191519560.109416,228265409.687336,352958514.322989,176114581.039434,303618894.041442,282463467.478816,159991488.727014,177943759.334364,3621389796.66411,56708262.1137191,518407157.067633
