"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",1294886216.3258,1770.5,2011-11-18 07:20:22,155116037.91001,104593006.073718,111215099.425005,43982931.8339538,30889468.7660966,9411496.60413724,7256482.75291084,3434040.21486787,5466500.08794036,4156907.82342936,3838798.30646238,4460964.59058627,8139911.7679032,8806758.80894784,8375644.74104821,7738972.62444771,11587362.5334233,14609184.7473256,38178589.2909429,485839087.183653,74367329.4094703,33033236.8638261,15318610.8339011,12274988.3942643,8531084.01664406,9690484.99705481,12489495.3474242,12883031.4555577,16919091.9980973,703738301.181268,60249591.1860191,492922414.523186
"2",2757951617.61392,1771,2011-11-18 07:20:23,207994578.967344,333993055.997606,74408234.2305765,40898657.6509805,34373381.2139687,15352901.0139484,6212905.35147166,4894511.16092905,4552449.75652805,9600923.5987851,8599690.4177315,10766065.6359333,17404199.3479051,11197971.7788638,12816414.635213,23326826.354719,32718751.224273,47262234.4377751,246458559.656121,1412376069.66178,98983824.1775865,10053996.3743708,12152383.515081,10177084.5669389,8321742.21677669,8340623.20640349,11761348.6944712,12717154.2270371,15449516.3106607,1875772887.83287,119087901.473827,726740640.924423
"3",1304202871.54134,1771.5,2011-11-18 07:20:23,72991571.8044186,42708826.6405866,182831727.756248,64783079.7983274,63886977.2648773,27722969.5217074,4648416.80530814,4481255.02254086,4268651.26330538,6718050.71577227,6495264.32604608,6869155.94705937,10895434.0209434,9173273.51304302,9412142.40053305,14553213.4771231,19564836.376352,27447288.551488,101447805.383844,530522647.887686,43535194.8002735,7619847.81397146,8233582.35371052,8492330.95277758,8124022.84519895,8762906.41711283,11215396.1011719,12101543.8764818,15708106.6285906,758194845.251676,84373512.5454333,425608857.138841
"4",1039456120.33436,1772,2011-11-18 07:20:24,33732669.326888,60286031.7070386,261087743.073048,150413698.402717,56809876.8140859,18653899.8141464,12579210.7203531,6688956.43433592,3068086.71616861,4791149.12158051,5491238.0664966,6519652.21692839,8191294.34211581,12455109.1632401,11337278.7124587,8293175.72864829,14873747.2117538,16191205.9824696,30250915.4976581,194800246.463156,31728196.3394493,8100422.60994165,6683678.85910283,7636179.49598379,7467547.2906866,8943544.78146559,11803182.106219,12652256.6974573,15693810.4873919,323836587.731333,78701860.0105378,599690238.675406
"5",719591693.775267,1772.5,2011-11-18 07:20:24,103314279.881884,63876183.4143727,68965880.4216603,96038137.3097738,51390741.0490672,16600310.4314012,10456537.7401697,5639474.29996147,6518385.17378882,5576754.01640145,4382307.58535774,6479110.97777557,7614035.5833166,6645548.29372773,8389770.87382292,6680584.93575726,7336906.6074081,9614566.45532425,17748403.3614851,97115453.2735327,24594069.1860668,7800853.29865916,5850029.69800498,8474919.76124187,7922240.64632684,8849821.5301963,11234701.3981345,12793755.5860166,15729007.5094842,196070957.243567,63768847.0699551,423353257.750677
"6",798646199.82934,1773,2011-11-18 07:20:25,180766391.187408,82912981.6586861,106177221.883651,129068464.961694,35394872.6795458,21879398.7938809,6365311.80415735,4654948.21633994,3866943.07690937,4851436.28994795,5817723.14065269,3742817.49334643,5187092.09774866,6803167.13845551,4262066.90114256,5740786.10706103,11770474.0709685,16120352.1746647,11906055.6772886,39244094.7957463,11669168.816458,7465360.71393672,7391876.46984182,8207691.13248239,7781382.43670886,8737820.54820653,11593449.7056387,12773162.5311484,13992041.8529771,130687757.150951,50480965.6223926,581449802.648677
"7",982616735.512533,1773.5,2011-11-18 07:20:25,201101725.249146,171972239.379694,129020592.251786,141679136.022079,36834294.638873,32915269.5622442,5201170.9006285,5124552.51039897,3548959.23684467,4166570.72011638,4985675.01867465,9507708.51890318,8544135.55396425,6593704.38450286,11907950.4169277,8948601.62618197,7761680.21330227,10594155.9400804,19022188.287018,123031208.253766,28182517.7537534,8470027.20540182,6250365.33249939,7432090.79030416,8001811.53701295,8821447.24055874,12162360.1252698,12807508.81679,15342649.4937828,228881460.564695,67529731.3327992,649934084.822677
"8",803021883.373296,1774,2011-11-18 07:20:26,133918317.820995,159896530.449763,24376557.3213829,94123454.6949347,38698443.7086175,30720846.3383957,6901076.7987105,6453487.08549138,6687537.14688328,5966602.97845032,4816663.88243219,5344137.1085203,5601075.00429423,5695912.27811996,6708632.86347292,6293867.80788202,6350470.15399783,7876530.38123063,12890583.6521794,95361222.0418806,45609902.1761189,10969939.5018127,6150869.62758514,8356645.60633314,7225376.25291291,9225893.93262712,11862219.1474116,13479743.4044363,15790805.3076132,211646815.563077,57698140.1934148,496333373.042784
"9",746988501.729371,1774.5,2011-11-18 07:20:26,78525493.5337932,129854879.363043,151083898.773192,50084892.8269094,62010904.5805304,29001236.101479,15739655.1111648,4032948.12000024,4888227.09398192,4791191.80051166,5665109.10626845,4430079.4072611,5550392.43578614,7211619.20307018,5843406.072761,6141999.65582851,5597808.6197568,7725077.35273967,17151823.2236708,87734259.7104084,16517260.0526284,7056138.92524251,6143505.092941,8093069.70538903,8129914.65570968,8456030.34326555,11374188.9077762,12581724.1931976,16463620.4039682,174986398.712698,53157307.0446529,482045984.667937
"10",1028453650.37146,1775,2011-11-18 07:20:27,160630959.510003,76419206.0872072,100443503.876517,96883895.2435983,42153270.1829532,20957773.1835257,10281178.5005159,8970747.53779227,4919431.63211381,5828394.38088292,8892331.62438779,6335126.08759281,7217555.98682542,6669270.3281251,8757407.64700983,8169548.13661375,11005026.0559663,22825338.5516435,44824865.0063102,274032189.896343,35209866.110964,9355878.75967085,7914952.98508644,9035952.21872718,7687979.53174464,8956418.50795156,12144138.2908773,12918301.9515328,14604831.6215984,431157575.818829,71288876.0257908,489362008.561929
