"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",712138474.117538,1682.5,2011-11-18 07:18:54,103992280.028337,23683372.8553924,61750343.4126359,124047140.08911,54521545.7801139,22122104.0893274,8559637.52532478,5903719.92808584,3206172.45065913,4366845.56600515,3685014.71071148,3051537.88745256,3365077.71887199,4567222.94093638,6600983.62478726,8184566.95777668,10494972.6574682,14949200.4864613,22726879.2895165,84663134.819765,14202006.9241697,10141479.4915467,7759289.24108572,8789930.99880551,7209663.40536235,9083724.89687558,12177474.3068485,12695755.0812576,14335004.9933279,190945920.132025,49982877.6786498,434534485.504448
"2",870269185.799061,1683,2011-11-18 07:18:55,192599955.620728,182906489.415926,83443720.6591915,115442008.891641,64563364.5662975,38046193.2787683,7843804.5130101,2963105.47731751,4609538.87357063,5754481.11473018,4266802.12709577,4632118.21762254,3887250.50520962,4541714.96704187,4259498.41372877,4304671.8758704,5434702.13982054,7893648.61609281,7906485.8913683,28653645.1214968,7551195.40096966,6841222.9896278,5508355.67009532,7520645.22372004,7168686.15649607,8488651.40819144,11343233.9272135,11808193.3262831,14364870.6836268,96091670.6965346,43331231.7072168,695829284.136364
"3",935176246.678631,1683.5,2011-11-18 07:18:55,165811977.394257,126508212.936116,75922482.2651433,84092548.9757594,50384427.6951382,19518469.6212817,7291932.13942871,8090354.69950011,3362405.07330582,6864507.66000054,5205778.69254354,5186437.84096454,4440152.63752271,4356774.47969377,6100371.33516419,6348699.87023462,9304264.91137804,11568063.0682423,27818264.9500221,147666341.719451,25349979.8337358,8054858.4253836,6521450.4144363,8016698.64246441,7949353.68494892,8924330.42719723,11951326.4456189,12088607.8352178,16874471.3173534,262670092.618747,54798859.889019,580589284.549109
"4",753640111.122586,1684,2011-11-18 07:18:56,194724784.66672,131670631.092994,72047526.4942592,112615214.526665,51374566.8523883,22369358.35397,15368984.602556,3106703.36041198,3001452.00631808,3871553.52014581,5188899.85249628,3537669.68264198,4443293.98196482,5413335.32924684,4121052.72583192,3555175.87452938,5251494.2430635,5266231.21738717,7317497.68926278,40857677.7749792,16839011.7364705,7642714.08597799,6201449.12483224,7886719.3191055,7582641.11405635,8206363.77360506,11143808.7460175,12238838.9734993,15654576.1900398,115623015.369676,39137524.5987741,562752955.983231
"5",664309056.568877,1684.5,2011-11-18 07:18:56,77483716.9370421,60098434.6069975,120875969.196226,100183525.98072,44914819.7768245,36114957.475702,8778018.48378069,4845644.24832224,5364728.14800143,5966467.26282011,4730201.04028816,5502935.251504,4421995.69578496,6152759.38817639,4905229.68801226,4633620.8457758,5786778.37977174,7888527.38456387,10561619.2070551,47570619.8356413,10687827.3214687,6380840.46743611,5959811.44218786,7514143.4044441,7784070.62787476,8575607.98739856,11535405.9071289,12592414.2454204,16167555.8323062,121231102.077818,50529068.4731999,455853360.682742
"6",974453688.921326,1685,2011-11-18 07:18:57,178975437.134356,126071006.219205,60023014.0463498,78097256.3208405,89125294.9725002,18990946.0932929,7610040.13583884,2848917.27038198,3442545.76056724,5242463.68666587,3870775.72550045,5405420.29862916,5160164.63215042,6087935.69131084,7464677.85148966,7448726.9565307,12213493.3083288,17828752.0359317,28754182.8483051,203761320.295426,56313681.8719064,16835099.9590069,7971480.90330492,9956598.17154507,8271257.90632613,8821930.96148781,11547651.3583257,13212857.4331222,14999473.1127107,368662986.030671,55840102.0080086,513410858.563318
"7",495946173.932838,1685.5,2011-11-18 07:18:57,53054782.0893978,79845175.7683318,75355759.4316218,54530682.9727548,37747340.9084658,21979894.8990394,8455315.35075507,6024707.74383011,4496960.15312435,3356618.42535635,4571810.49469481,3611645.83718333,4249063.67731873,4384512.73987169,3653604.44826485,3540402.10261026,4202138.29749009,5041435.42004214,6171587.93894143,22508021.3270123,5494837.0488162,4695505.95930689,5585205.5460378,7779558.81604018,7859617.83469472,8955592.28328095,11062734.6882782,12585702.469187,16173084.2701429,81288466.3372475,40712738.3583947,337538252.255314
"8",750404063.856518,1686,2011-11-18 07:18:58,115252374.859287,81537925.2146399,77567391.3711479,119436205.161631,32560902.0241927,22779293.9780825,8378127.78817458,4198288.40344282,5147401.27288071,5801711.69001726,5098376.01648087,4606011.79008262,4738993.23046981,6489002.46103397,5029007.92669447,4159984.59978734,5038608.45338976,8802287.37921129,12452239.4738338,92438311.5150079,17557772.9703705,6813445.17032934,6141145.03879057,7717893.26358333,7682126.8606605,7992888.11802792,11309584.3415984,12585121.8511106,15796585.1280489,175598998.43087,48045791.092395,490505910.087156
"9",947406892.389431,1686.5,2011-11-18 07:18:58,362225848.811042,130188410.32776,103001890.181694,101880230.215565,40622364.0655292,22584556.7456134,9036670.08817035,4297934.49816521,3638877.66078445,3345180.95321153,3477141.49641429,4466813.77692096,4207588.59543503,5174157.29397065,4683751.34956737,6170852.83431511,8076815.27483898,11958586.4209534,9581235.00976548,40204622.8391859,10722290.5618579,5665928.27955632,5892434.8759233,7345913.00730957,8458250.86839166,8557901.724178,11065333.956404,12065368.4454025,15910641.1030187,118874029.683336,43254933.9362234,749183012.814069
"10",815437446.327148,1687,2011-11-18 07:18:59,195473951.126636,71293658.8962752,111689286.974782,85442637.0808275,49407250.2974952,15900153.5814375,6121305.46034646,4065730.58435817,4465692.17310856,4090780.13892665,4973379.18730079,4217943.19141513,4954604.04923537,5028970.24111242,5114305.87494506,3293770.3310437,6457573.68037313,8059067.73585158,12823422.2661468,35565631.6567825,9956701.27799652,6677927.42734073,6273348.29867901,7915678.45807755,7863632.40689909,8380609.46542673,11280842.2794522,12049706.3744753,15500935.4946991,111752823.352604,44630206.6601066,622750326.309085
"11",871846310.2569,1687.5,2011-11-18 07:18:59,262544973.671456,107392290.697962,47985195.5077625,151464088.460619,50599342.1083116,42438200.8211823,7255342.42749996,3564061.78834497,6103589.99382853,5661442.76847193,4280236.44632927,4070795.50790794,4147463.83636949,6431410.21088143,6147579.82606331,5839335.10816985,4835706.75629728,6425279.19973475,7839297.11424188,66662169.9316479,13971088.6786868,6868256.58775684,6188003.32185121,8215779.01285012,7675100.55434816,8079867.90326395,11365907.040214,12490894.463056,14254307.627402,139292427.584564,50125778.6027985,646174202.884904
"12",681163084.607768,1688,2011-11-18 07:19:00,91414955.2915012,148291363.355938,77149006.1517609,88600832.8461689,84074086.8149146,19904987.9018605,4888638.2926701,4152851.94269161,2745092.05635542,4208210.18096991,3739898.50365247,3954424.9598309,3964953.13399932,4454186.08080285,4839562.14535811,4053460.83523155,5128644.71664539,7219829.94404924,9034000.41268746,55094749.5139484,12352043.0784931,12705233.3568529,7815671.30924938,8532237.62514203,7967722.22927168,8621039.10891354,11902337.7272119,12133675.3603054,14073178.1911534,137580799.187031,39230831.0594187,469161350.141952
"13",811963760.840799,1688.5,2011-11-18 07:19:00,215850144.625513,100406088.215994,76048586.2532173,126369566.293439,73161664.4031093,16190516.288654,10741037.2965916,2195941.30335819,4229234.6594916,5437816.41848963,4300117.27943795,4812812.93784579,5232625.34924241,5568448.75432512,6914671.41816424,5047246.91163089,5918387.19150359,7796292.59708992,11085899.0726855,64205083.601276,12323037.0561546,7868447.10508465,6999586.94079216,9368804.65645671,8506299.20448569,8946987.39091855,11237056.0716272,12118886.0910327,15631884.4647904,145475859.957895,47657751.6098883,583111769.351822
"14",748008656.820009,1689,2011-11-18 07:19:01,189801197.200318,130663517.296373,72475753.9810154,124596198.725874,54513754.2667026,12515685.8520293,8039189.83851363,5769414.10591124,5069515.35479421,4569503.30975338,4446427.44536028,4248274.74356398,3961447.41167754,6226702.64064611,6123486.97318665,4248959.7962234,4053052.62541292,7072695.06156378,8363051.85309289,33915112.69429,8538386.92223195,6505476.15621079,6817053.12688273,7739364.10635233,7513535.48519314,8718400.90253945,12058142.3618397,12512831.1148548,14166476.1528924,103215724.308612,50381238.1370062,558865009.958356
"15",991939671.614236,1689.5,2011-11-18 07:19:01,262899262.251985,61176170.821957,74033585.5973679,88553051.7720537,39957924.7698176,15130879.6321256,6482372.8240243,4086189.92815405,3580263.17461077,6428221.70887939,3209653.55292061,4200601.89165677,2925189.42539986,5662265.50270018,4638809.20936577,5358696.86203748,8009352.23164633,8426027.20571765,10473086.0105444,64977438.3413153,12144590.7393227,6889260.10345225,6703255.23062762,8063068.72349767,7334704.40037184,8189596.57919197,11563369.7246602,12902883.8051191,14161116.9551469,142082650.473854,46549189.5161106,767063812.007428
"16",686195640.322953,1690,2011-11-18 07:19:02,155998675.536866,86806797.754854,67132086.1344894,89954112.8477682,45976431.3889256,20876037.2262325,5581597.39137361,4621409.27574502,2820265.32943577,4966641.78350681,4824431.87391128,4630877.5419767,3458378.24280953,4271099.81686371,3673404.64585984,3596477.75897338,5551372.97993346,6987718.65998489,9381812.11474579,35523150.5930685,12022747.5177096,6300676.80425586,5755972.00624727,7855622.76835034,7765121.93793206,8548323.19597007,11380999.1471411,11845788.2761948,15148739.9839705,107725260.51663,41666171.1383708,501173356.730554
"17",758576747.84854,1690.5,2011-11-18 07:19:02,79125904.4546858,177218919.684346,75095601.1236262,95098872.0157874,39719929.83427,10695594.9796674,8199269.42231753,4801346.31939469,4696414.89544456,3095916.95161666,4546794.09527275,3139629.57047667,4663566.91107893,4979536.22308123,4143693.00717343,3784653.69962348,4377349.409189,8417286.17093005,8216203.52687546,48656584.1814385,11943313.4446999,6889937.41623544,6125097.22458634,8159742.29081623,8764828.71734316,9841789.06988127,12050503.264002,12621275.5656234,14821700.3929072,124660568.105354,40228449.801889,556728912.446815
