"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",945394296.457766,1521.5,2011-11-18 07:16:13,94434742.5158347,85002363.8865112,177343980.749114,93393956.2344947,55288672.6641119,22794255.4240609,6499395.00042694,3256014.08984359,5526986.81763013,3781332.56000436,3492850.80495617,5293313.55624411,6848340.75784337,7536769.43089248,9201478.62223816,5712352.60932799,10722009.1442347,11094341.8056443,30249312.7815828,107708420.616262,16707212.5920833,8516497.41067165,8835690.94668901,10654697.3670275,8243759.68586757,9330871.16908948,12743729.5183052,12956629.2294784,17898056.2320709,222803396.829611,56822889.0017313,626787354.576258
"2",838032577.194559,1522,2011-11-18 07:16:14,119735166.714512,91732679.877833,52519871.6233364,105083101.451766,34559140.1275395,42599838.41754,6465248.79729813,3815184.89644558,3943865.21353897,3573218.27663325,3875517.716232,5331641.33023584,4446728.75475583,5606223.69622298,5231560.36239392,5198172.87794818,10725260.5114462,18204873.3895421,25638072.0821019,162896632.783342,14151712.308291,6161070.17761866,7368115.00792375,8637163.77026764,7730337.98468268,7948207.15420196,11423851.5387358,12116632.1172813,16075118.6583288,269108103.906487,47818117.1523877,485122302.337024
"3",880977468.732878,1522.5,2011-11-18 07:16:14,97250746.6942318,105138832.58842,98936784.3703174,43317397.2902536,49993672.8742723,20567286.3206584,7279670.54440889,3092463.01497746,3538245.81215016,4489331.04540566,3566002.25909399,3343686.44465233,3837162.19312301,5329317.75439947,5608516.85436054,5958474.40594357,6180092.29741447,11839515.0367322,26229408.5140587,152144654.966593,40296000.2122904,21255351.1627221,21161583.9290912,17873204.0199892,8169852.23952928,9043322.72188754,12102106.4261797,12203410.6707561,16325794.3345231,315785376.501342,43370204.2493462,484516397.674794
"4",960805734.13124,1523,2011-11-18 07:16:15,343253348.464845,65795464.7230839,67917955.4039912,96855405.6399786,38730434.8062862,25487994.3607676,9002321.77842429,3625439.58826575,3765125.5653193,4618927.17361961,3263119.24601021,4690239.38190691,6801484.91617871,5788051.8314099,4010258.09929326,3832255.74511053,3820528.19881993,4621692.98968184,14338388.198355,124905205.552025,21597372.6886156,19851742.9384025,7986635.00275394,8347200.42836841,7687612.1357645,8635427.80538467,11993925.9635867,12994138.0042511,16095487.1529546,225122627.224423,44584833.3408267,653799908.424724
"5",490553262.514922,1523.5,2011-11-18 07:16:15,24222922.0411378,82448199.8760214,51245964.8840132,64580806.4093244,69280406.1678805,23717431.6214741,4125919.6186577,4755758.95908065,3899370.2375697,4331328.41293467,4119423.87640184,3558886.57157833,2936976.9262309,6205576.19855386,3759812.07100518,3460078.75101485,4422677.97749397,7001902.97899914,7746247.44707668,29619060.3319174,10272204.9309092,7335672.55639718,7511987.59605981,8006222.91869364,8271082.22747584,9449553.91880982,11315418.6270729,11961790.8747147,16627558.5208189,102456881.99174,40795155.8750623,310731386.712626
"6",903448626.915706,1524,2011-11-18 07:16:16,117764274.738568,107248141.455295,78319380.4997097,86496203.2995755,45031168.3171055,25689634.2862872,4364045.64497705,3901764.60387432,3943153.86778463,3885635.9609055,4049580.41796415,5748654.73526793,5167844.57937794,5348865.41398894,4649028.64515687,7432848.66919842,9357296.47710334,9621708.42607155,13098617.0826782,144627634.324947,32239426.6535499,26273854.5691095,31473918.6321637,17656114.5671821,8931059.53414716,9788126.35852843,12700782.4936914,12674637.5388151,15242765.6698195,303789619.812004,49495439.4896762,513795831.320216
"7",643924719.419521,1524.5,2011-11-18 07:16:16,111957180.308858,83841976.8069113,115188816.335196,87043349.1847295,16695641.5488661,24575253.8835284,8484965.76909361,4443342.21874525,4606464.10481164,5579048.55745809,4031339.85754828,3809884.06251104,4146189.18184838,5317487.90022048,3680102.51567788,3789974.96535267,3422317.5734628,4835746.11833937,8948970.51884988,47784989.6708683,13518772.9465848,7463508.93890658,6825806.52639906,8312508.62941388,7893627.41101472,8264469.62765106,12151354.115853,12400813.6037455,15864487.2065153,121319787.72813,44051874.0934383,441795490.132138
"8",512544210.849954,1525,2011-11-18 07:16:17,121594438.602844,87676867.038692,47184521.5988893,41668641.4758084,43965618.0137504,24825419.1394726,8253711.90163214,6672285.03059537,5422896.1164558,4116545.59563303,3823175.86277426,3308956.72867832,3882380.70647648,4597647.78043811,3714106.19629963,3041821.72320661,4115805.4299101,4381055.58674347,6163226.63176546,17670240.8746635,8468358.42991695,6996125.01620541,5684973.1815282,7784948.92082615,8200242.6163313,8399596.51696031,10945015.3826829,12321432.1505775,14699504.2029574,80739715.0548871,43322174.170308,352899100.404342
"9",654815892.396521,1525.5,2011-11-18 07:16:17,141663748.813631,93951255.4916568,48116642.9209634,57931809.5608339,45990224.1924629,29385109.026049,6391508.57508272,5252080.36131676,3109678.16785288,5323636.1447921,3900789.57765761,4562507.43418702,4812007.4465232,5627073.63165777,4592303.31809044,3795797.27749535,5942846.22597607,8207397.50134766,10197476.706891,31613369.7238311,9557115.94611285,6024646.81014724,6069068.61832638,7234475.95053675,7920176.43954347,8524862.30593067,10957464.4583001,12648928.8723277,15009002.192256,103649423.018284,46476574.2590249,468088357.129256
"10",899285976.24352,1526,2011-11-18 07:16:18,214561239.00818,44035353.3659401,43992427.8422203,50086119.2037353,50376708.6565447,26662954.4484755,8758713.16598175,3765243.01827235,6099333.14011702,3428952.86820633,9695878.89408342,5319842.00637183,7182776.16174842,16739496.2910253,10332297.8464158,6509774.88807134,9539101.56792147,6709679.68577988,29003079.8474715,220792329.550005,22493469.5727289,9307222.7639801,7042350.4711837,9418405.65341776,7973889.07827451,8922318.61316192,11668430.7950559,12028540.5673753,15660867.9088868,332313991.143789,73945432.1237516,457504676.97929
