"","p_rms","time_from_start_s","abs_time","tol_cf_25Hz","tol_cf_31.5Hz","tol_cf_40Hz","tol_cf_50Hz","tol_cf_63Hz","tol_cf_80Hz","tol_cf_100Hz","tol_cf_125Hz","tol_cf_160Hz","tol_cf_200Hz","tol_cf_250Hz","tol_cf_315Hz","tol_cf_400Hz","tol_cf_500Hz","tol_cf_630Hz","tol_cf_800Hz","tol_cf_1000Hz","tol_cf_1250Hz","tol_cf_1600Hz","tol_cf_2000Hz","tol_cf_2500Hz","tol_cf_3150Hz","tol_cf_4000Hz","tol_cf_5000Hz","tol_cf_6300Hz","tol_cf_8000Hz","tol_cf_10000Hz","tol_cf_12500Hz","tol_cf_16000Hz","small_boats","big_boats","large_ships"
"1",902190905.617413,4411.5,2011-11-18 08:04:23,102782779.028264,67420839.1241775,130806546.470091,87645252.9820587,41951533.4645639,11425545.7740462,6440030.46878368,6066401.27722937,4119610.02475314,3888652.50845527,3756865.85866321,4181827.50611171,3727584.01904449,4870104.09604533,3421071.27177319,4201648.91740182,4499618.32619427,8622309.34026452,10983792.5184575,91200374.6519954,188626384.924344,15439041.555612,9208663.04304065,10604163.467361,25341409.5816374,9971408.23078313,12362519.8818787,12921418.3853112,17286890.9087605,378518076.214513,41235698.1338473,444325044.307111
"2",982983571.787805,4412,2011-11-18 08:04:24,283774626.545605,85153015.8496917,68273250.106592,58272866.8015328,57514782.9241317,23823030.5327538,4664864.69870999,4380012.79291033,1817003.12454529,4482022.59189619,4162888.5583512,4814137.38946382,4652109.64868109,4973928.95400559,4587089.55215258,3981458.19217856,5381986.42315884,14460355.5276869,22493181.3819322,88861268.9799147,92887999.6366749,14461501.4579896,7893763.54888037,11468548.0207669,8442476.81490419,8933538.47326458,11532195.5317476,12943572.7677442,17558756.7225927,277849949.849676,41359068.6965085,625815836.893014
"3",804915823.023205,4412.5,2011-11-18 08:04:24,189424494.934317,72817473.4124462,64597703.7351785,90468974.8462888,42026424.0945425,25069896.1969245,3731767.488473,2916289.56174357,4013639.19297108,3652993.20520426,4045700.66404146,3668411.70824899,4024488.20142828,3887098.84878323,4851156.53683612,3264958.21530921,3997919.18372859,6552233.4453005,9841367.66158085,88182015.2544204,73362743.1939702,12748260.7616838,8089924.67010087,13778662.3571271,21737090.9465881,9231515.6191415,12012560.2633413,13071122.3034644,17977880.8002902,251283335.761732,37331252.5734175,477949271.12778
"4",722305806.354644,4413,2011-11-18 08:04:25,57965202.8918724,122286481.115655,70196118.3667421,51335450.9753056,72238271.5141605,26726081.0246467,4403884.07598987,6251905.53546492,3580517.85472855,4818961.66258785,3467273.92023603,2631235.83621176,3719478.4572073,3322409.79495389,4675971.97817247,3657450.18840981,5816892.5532722,8659071.11107412,17551775.8601276,97444766.1088239,60783677.4923342,14359145.5400591,9729541.23514385,12642937.9169918,16552492.8027092,9806339.44984299,12472788.5626106,12876748.2803186,18223405.1710495,256513587.359324,39429204.1908352,387420982.456254
"5",825032743.778699,4413.5,2011-11-18 08:04:25,142519210.854809,48032834.8352143,92374681.4839143,56572008.3587212,48018899.1516371,27419459.7863558,8278056.38432085,3291912.95543823,5193826.70663331,4980556.68269215,3860133.60676771,4219018.70928549,4368798.9077969,4971505.56871526,4541943.18428041,5132537.7586126,7113466.77234115,12072650.6889196,11471451.6323572,78855424.3311424,47429232.9545016,14381449.2652674,8374653.57843971,9588349.26857212,13085759.3860162,9284049.32239389,12051544.2412825,12699844.4720851,17358350.3914747,214912202.707462,44581888.9886656,528005097.897163
"6",1068004746.78409,4414,2011-11-18 08:04:26,101075052.467765,121153920.723955,370886699.787652,80781158.9039089,56230173.7361483,22882399.6379779,12174450.9721803,5163928.50631276,4180291.80864555,3429731.21807022,3760170.80922726,3735288.19121841,3882520.11633598,5867617.78406294,3657471.32320624,3565223.49005216,4413615.04478572,6429171.32557595,9072441.83950911,87861755.0771127,56647670.6195592,13177152.8360297,7506910.66554513,9768290.89416134,27786539.680037,9691876.17792156,11951517.4851888,11991943.8958932,17348814.1713786,236382259.348125,42636050.1042885,752290389.691241
"7",1238871878.46442,4414.5,2011-11-18 08:04:26,413893110.628232,181404777.170218,115040938.49112,88807364.490204,57578725.3695454,44145577.4210081,9077065.49638912,6847492.64697333,3403075.62623978,4662461.15879647,3877452.13596757,4136249.58098537,4462973.72980736,4636816.25991429,4584513.84792577,4617456.89805243,7506691.77794559,12939261.6457543,21420835.8104585,79145517.2612005,59578355.4275126,13613488.2143355,7813538.05179412,8936231.77881831,8695599.81955808,9102843.50916618,12686372.4936548,12932579.2842391,16473773.8589912,231295755.877297,46146605.3307185,924401538.335628
"8",937242382.798676,4415,2011-11-18 08:04:27,154100930.192977,172271624.398167,72941017.659564,95579006.7097848,24672172.7586252,21303029.400026,3792119.30002303,4892600.79499187,4621514.25246568,3895650.24224251,3341795.58451936,4361248.68675173,3136994.50725094,5214661.18242391,3661768.36413275,3405162.94572599,5021452.55449765,12989053.0775879,15722974.9510328,74671245.9922015,82850829.4344874,11619922.9810176,7898932.35264927,10086768.9427814,17272761.0275253,9343635.64508985,11916553.9494718,12208434.0761596,17592182.3246964,250931418.750115,39229226.1416184,609664769.701151
"9",888739637.320179,4415.5,2011-11-18 08:04:27,115711146.243708,54650635.2896608,181171294.779409,79111571.4144683,31380589.4622706,20972628.3235149,7244367.81239354,5155942.17623755,6473361.54957678,4351399.49133225,3686546.87656565,3756935.31139336,4120185.48474377,5258565.35177181,4006247.3471272,3749526.82733024,5673896.27346857,9313806.11283104,16989231.2388682,118188791.299692,120738452.083614,12208384.1422103,8532810.12129522,12855335.8330641,18012054.4314528,9487565.26336382,12489173.1753534,12806460.0044919,17326347.33187,335062136.064485,45832133.9628337,469690339.591538
"10",1115707851.61526,4416,2011-11-18 08:04:28,155974859.557753,148434573.569021,110302569.940412,104754567.190063,30666678.240896,37625294.1934683,10001937.3945206,4723650.17604053,7624144.933204,3794257.75425755,4190555.30990245,4501452.54868099,4073901.50330452,6711136.99798731,4858000.29496624,4633154.83613296,5478280.65026537,7244019.46790269,24138774.5277871,130643910.607398,174008162.284386,11789644.0620531,8380003.47552317,10296028.9515858,8138316.48562793,9185421.37947205,11687553.4043265,12411958.0137918,17721415.915825,391755399.678451,52191236.9305436,634204693.177164
"11",877936249.140275,4416.5,2011-11-18 08:04:28,69110914.6058852,141726272.077375,71391168.1615453,79333435.4665801,51772691.5070534,27494266.2729106,4878554.81354666,3183520.92394014,4912090.68142643,3844869.78787673,5491618.45222259,3686167.2987967,3853608.37454774,4967616.75202429,4638269.38038498,3828865.8713591,4522955.58335602,7149673.0693538,19350954.1407642,117434513.233253,151887959.700716,13854275.6632069,8761703.71570118,11521549.8175872,12198597.5860343,9569806.50273423,11901541.9164284,12600209.6846795,17938989.2498749,359360635.96479,42272220.9285059,437993824.154272
"12",812822758.690455,4417,2011-11-18 08:04:29,66787160.7615655,142045097.438339,94400246.1207264,72776786.5868331,39685627.1750787,16000075.5773259,6427141.59299645,4512001.98963616,2764993.1464871,5690788.78941964,4843827.81472187,3309586.4646933,4433903.76024667,3784503.86783724,3807434.1106794,4156743.81714081,4348284.54956006,5907906.99891032,17272597.1991637,103477702.79571,127403972.787054,15509386.5308324,8786859.34170216,11084911.6231479,20832627.3356535,9465698.0688081,12215542.493936,12470583.8398754,17436511.8988033,326858861.413751,39952720.1265886,408348090.778629
