2020:07:29,11:08:48,28.4375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,755,755.452148438,755.559997559,755.658508301,755.273376465,741.64831543,698.915466309,664.645019531
2020:07:29,11:08:49,28.5625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,755,755.452148438,755.559997559,755.658508301,755.273376465,741.64831543,698.915466309,664.645019531
2020:07:29,11:08:50,28.5625,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,755,755.452148438,755.559997559,755.658508301,755.273376465,741.64831543,698.915466309,664.645019531
2020:07:29,11:08:51,28.625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,755,755.452148438,755.559997559,755.658508301,755.273376465,741.64831543,698.915466309,664.645019531
2020:07:29,11:08:52,28.625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,755,755.452148438,755.559997559,755.658508301,755.273376465,741.64831543,698.915466309,664.645019531
2020:07:29,11:08:53,28.625,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,755,755.452148438,755.559997559,755.658508301,755.273376465,741.64831543,698.915466309,664.645019531
2020:07:29,11:08:54,28.625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,755,755.452148438,755.559997559,755.658508301,755.273376465,741.64831543,698.915466309,664.645019531
2020:07:29,11:08:55,28.625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,753.732910156,754.445739746,755.540100098,755.276977539,741.768920898,699.163513184,664.910888672
2020:07:29,11:08:56,28.6875,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,752.306945801,752.391296387,752.356811523,754.5625,742.895812988,702.071289062,668.12677002
2020:07:29,11:08:57,28.75,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,752.024780273,752.082519531,752.206787109,754.022521973,743.902954102,704.820129395,671.224243164
2020:07:29,11:08:58,28.75,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,752.50994873,752.516357422,752.30682373,753.535217285,744.767150879,707.915161133,674.79699707
2020:07:29,11:08:59,28.8125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,754,754.053100586,754.047241211,753.310913086,753.443847656,745.836181641,710.404052734,677.68963623
2020:07:29,11:09:00,28.8125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,754,753.466064453,753.471557617,753.524108887,753.477722168,746.660095215,712.768310547,680.483520508
2020:07:29,11:09:01,28.8125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,754,753.372680664,753.079345703,753.575927734,753.545959473,747.413757324,715.012512207,683.180541992
2020:07:29,11:09:02,28.875,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,754,753.988342285,753.935424805,753.769165039,753.598388672,748.087585449,717.134216309,685.778869629
2020:07:29,11:09:03,28.8125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,753,753.227905273,753.366394043,753.622680664,753.619567871,748.68157959,719.135742188,688.278442383
2020:07:29,11:09:04,28.875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:05,28.8125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:06,28.875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:07,28.8125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:08,28.8125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:09,28.8125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:10,28.8125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:11,28.8125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:12,28.875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:13,28.875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:14,28.8125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,750,752.145080566,752.774108887,753.545227051,753.628601074,749.01776123,720.321716309,689.782409668
2020:07:29,11:09:15,28.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,754,753.349487305,753.328430176,753.385559082,753.57043457,749.251464844,721.258666992,690.99230957
2020:07:29,11:09:16,28.875,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,753,753.12097168,753.193054199,753.378662109,753.524658203,749.689758301,723.018188477,693.287414551
2020:07:29,11:09:17,28.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,753,753.110290527,753.084289551,753.016662598,753.416687012,750.05078125,724.994018555,695.929992676
2020:07:29,11:09:18,28.9375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,751.840942383,751.758239746,751.650756836,753.018615723,750.306274414,726.461547852,697.987182617
